Company_Name,Category,Address,Url,latitude,longtitude
MEDANTA Mediconsult Centre,Hospital,"87-A Gole Market, Gandhi Nagar, Jammu, Jammu and Kashmir 180004",https://www.google.co.kr/maps/place/MEDANTA+Mediconsult+Centre/data=!4m5!3m4!1s0x391e84ba0de8505d:0xb80cbd861738ce17!8m2!3d32.7022672!4d74.8577124?authuser=0&hl=en&rclk=1,32.7022672,74.8577124
Government District Hospital Anantnag,Hospital,"P5G3+265, Sheer Pora, Anantnag, Jammu and Kashmir 192101",https://www.google.co.kr/maps/place/Government+District+Hospital+Anantnag/data=!4m5!3m4!1s0x38e2058814d6fcdd:0x843ea5d69bdb4a8a!8m2!3d33.7250192!4d75.1531121?authuser=0&hl=en&rclk=1,33.7250192,75.1531121
CNC HOSPITAL,Hospital,"78/8, New By-Pass Road, Near Railway Station, Thrikoota Nagar, Jammu, Jammu and Kashmir 180001",https://www.google.co.kr/maps/place/CNC+HOSPITAL/data=!4m5!3m4!1s0x391e835727bdc9d5:0xfb05fff03eeb62c2!8m2!3d32.7016216!4d74.879101?authuser=0&hl=en&rclk=1,32.7016216,74.879101
Kashmir Medico,Hospital,"2QPV+XWQ, Srinagar, Jammu and Kashmir 190015",https://www.google.co.kr/maps/place/Kashmir+Medico/data=!4m5!3m4!1s0x38e18e324a0a80b7:0x17d9253a775f23c1!8m2!3d34.03745!4d74.79486?authuser=0&hl=en&rclk=1,34.03745,74.79486
Government Hospital For Bone & Joint Surgery,Government hospital,"Barzulla, Badgam, Srinagar, Jammu and Kashmir 190005",https://www.google.co.kr/maps/place/Government+Hospital+For+Bone+%26+Joint+Surgery/data=!4m5!3m4!1s0x38e18fb5e0ff4a01:0x768538620a5d8859!8m2!3d34.0475678!4d74.8064353?authuser=0&hl=en&rclk=1,34.0475678,74.8064353
Ankur Maitrika Hospital,Hospital,"Ward No. 55, Deeli, near Jodhamal School, Channi Himat, Jammu, Jammu and Kashmir 180011",https://www.google.co.kr/maps/place/Ankur+Maitrika+Hospital/data=!4m5!3m4!1s0x391e9df1ad152c69:0xb7b8ce7203fa8f78!8m2!3d32.6825609!4d74.9036888?authuser=0&hl=en&rclk=1,32.6825609,74.9036888
Govt Psychiatric Diseases Hospital,Hospital,"Krishna Nagar, Jammu, Jammu and Kashmir 180016",https://www.google.co.kr/maps/place/Govt+Psychiatric+Diseases+Hospital/data=!4m5!3m4!1s0x391e8461d67e624b:0xfc54c0c8ea4af844!8m2!3d32.7333952!4d74.8550899?authuser=0&hl=en&rclk=1,32.7333952,74.8550899
Govt. Hospital Sarwal,Hospital,"Rehari Colony, Jammu, Jammu and Kashmir 180005",https://www.google.co.kr/maps/place/Govt.+Hospital+Sarwal/data=!4m5!3m4!1s0x391e84685f2c6997:0x11375ef8e7aaba2a!8m2!3d32.7470339!4d74.8533992?authuser=0&hl=en&rclk=1,32.7470339,74.8533992
"District Hospital, Samba",Government hospital,"Main Bazar, Jammu and Kashmir 184121","https://www.google.co.kr/maps/place/District+Hospital,+Samba/data=!4m5!3m4!1s0x391c2288c2971a27:0x1d8deded15b64396!8m2!3d32.5579277!4d75.1122671?authuser=0&hl=en&rclk=1",32.5579277,75.1122671
Baba Nanak Medicity,Hospital,"opp reen palace, Gadigarh, Jammu, Jammu and Kashmir 180003",https://www.google.co.kr/maps/place/Baba+Nanak+Medicity/data=!4m5!3m4!1s0x391e9b2387afffc5:0x15ed4aeea79329e0!8m2!3d32.671407!4d74.835029?authuser=0&hl=en&rclk=1,32.671407,74.835029
Public Health Center,Government hospital,"MXPJ+QC7, Khee Jogipora, Jammu and Kashmir 192232",https://www.google.co.kr/maps/place/Public+Health+Center/data=!4m5!3m4!1s0x38e203f0800002d9:0x7881b877a1f71f71!8m2!3d33.6869133!4d74.9810404?authuser=0&hl=en&rclk=1,33.6869133,74.9810404
Jammu City Oncology Clinic With Interventions,Hospital,"129, Garden Avenue, Bhagwati Nagar, Talab Tillo, Jammu, Jammu and Kashmir 180002",https://www.google.co.kr/maps/place/Jammu+City+Oncology+Clinic+With+Interventions/data=!4m5!3m4!1s0x391e84f718248fcd:0xeacfcc7e824a912e!8m2!3d32.7286933!4d74.8412463?authuser=0&hl=en&rclk=1,32.7286933,74.8412463
