Company_Name,Category,Address,Url,Latitude,Longitude,State
Lairam Christian Medical Centre,Hospital,"L-3 Road, Lawngtlai Bazar, Bazar Veng, Lawngtlai, Mizoram 796891, India",https://www.google.co.kr/maps/place/Lairam+Christian+Medical+Centre/data=!4m5!3m4!1s0x30b2cdb2ca201161:0xdd188194414ca402!8m2!3d22.5327181!4d92.8979341?authuser=0&hl=en&rclk=1,22.5327181,92.8979341,Mizoram
Hospital,Hospital,"43H9+X3F, North Vanlaiphai, Mizoram 796181, India",https://www.google.co.kr/maps/place/Hospital/data=!4m5!3m4!1s0x374d1d10828ee151:0x1d0dd70c2bcc3cae!8m2!3d23.1299389!4d93.0676873?authuser=0&hl=en&rclk=1,23.1299389,93.0676873,Mizoram
Health Sub Centre,Hospital,"JV62+VF3, Tlungvel, Mizoram 796161, India",https://www.google.co.kr/maps/place/Health+Sub+Centre/data=!4m5!3m4!1s0x374dbc7161894be9:0x6307609016f62fdc!8m2!3d23.6121401!4d92.8511836?authuser=0&hl=en&rclk=1,23.6121401,92.8511836,Mizoram
Alpha Hospital,Hospital,"Kulikawn Rd, Kulikawn, Aizawl, Mizoram 796005, India",https://www.google.co.kr/maps/place/Alpha+Hospital/data=!4m5!3m4!1s0x374d94eca272614b:0xfc7b2d017dc3d069!8m2!3d23.7092758!4d92.719481?authuser=0&hl=en&rclk=1,23.7092758,92.719481,Mizoram
John Williams Hospital,Private hospital,"VPMX+56M, Chanmari, Lunglei, Mizoram 796701, India",https://www.google.co.kr/maps/place/John+Williams+Hospital/data=!4m5!3m4!1s0x374d40d2a7dd0f9f:0x736a4fdcd4d38fe!8m2!3d22.8829562!4d92.748043?authuser=0&hl=en&rclk=1,22.8829562,92.748043,Mizoram
Christian Hospital Lawngtlai,Hospital,"Lawngtlai,, Vengpui, Lawngtlai, Mizoram 796891, India",https://www.google.co.kr/maps/place/Christian+Hospital+Lawngtlai/data=!4m5!3m4!1s0x30b2cdad47d4fe7b:0xa8a82b44da18ca81!8m2!3d22.5356206!4d92.8982618?authuser=0&hl=en&rclk=1,22.5356206,92.8982618,Mizoram
Lengpui PHC,Hospital,"RJQM+V57, Lengpui, Mizoram 796410, India",https://www.google.co.kr/maps/place/Lengpui+PHC/data=!4m5!3m4!1s0x374dee0971836481:0x2d48634f11aa9b66!8m2!3d23.8396589!4d92.6329191?authuser=0&hl=en&rclk=1,23.8396589,92.6329191,Mizoram
"District Hospital, Serchhip",Hospital,"8V54+5C2, Serchhip, Mizoram 796181, India","https://www.google.co.kr/maps/place/District+Hospital,+Serchhip/data=!4m5!3m4!1s0x374d0bd53bab8263:0x1619e3d9c8d6c981!8m2!3d23.3078914!4d92.8560138?authuser=0&hl=en&rclk=1",23.3078914,92.8560138,Mizoram
District Hospital,Hospital,"WF5V+PXW, New Mamit, Mamit, Mizoram 796441, India",https://www.google.co.kr/maps/place/District+Hospital/data=!4m5!3m4!1s0x374df78542eabda9:0x8638b87f18fd313f!8m2!3d23.9093742!4d92.4949516?authuser=0&hl=en&rclk=1,23.9093742,92.4949516,Mizoram
Hospital,Hospital,"6MJG+GMM, Venglai, Kolasib, Mizoram 796081, India",https://www.google.co.kr/maps/place/Hospital/data=!4m5!3m4!1s0x374e0ec710733e3d:0xc31e747ce6236202!8m2!3d24.2313324!4d92.6766701?authuser=0&hl=en&rclk=1,24.2313324,92.6766701,Mizoram
