Convert Id,Lead ID,Company ID,Customer ID,Deal ID,Lead Creation Date,Converted Time,Converted By Id
zcrm_1920545000006212216,zcrm_1920545000006212172,zcrm_1920545000006212187,zcrm_1920545000006212191,zcrm_1920545000006212195,2018-04-09 14:38:29,2018-04-09 15:39:38,zcrm_1920545000001670001
zcrm_1920545000006234035,zcrm_1920545000006234001,zcrm_1920545000006234008,zcrm_1920545000006234012,zcrm_1920545000006234016,2018-04-10 12:16:17,2018-04-10 13:19:38,zcrm_1920545000002263009
zcrm_1920545000006268129,zcrm_1920545000006268095,zcrm_1920545000006268102,zcrm_1920545000006268106,zcrm_1920545000006268110,2018-04-11 11:43:03,2018-04-11 12:43:38,zcrm_1920545000001670001
zcrm_1920545000006268212,zcrm_1920545000006101061,zcrm_1920545000006268182,zcrm_1920545000006268186,zcrm_1920545000006268190,2018-04-04 13:33:36,2018-04-11 13:01:09,zcrm_1920545000001670001
zcrm_1920545000006271057,zcrm_1920545000003794590,zcrm_1920545000006271028,zcrm_1920545000006271032,zcrm_1920545000006271036,2017-12-21 19:59:31,2018-04-11 15:22:50,zcrm_1920545000001695001
zcrm_1920545000006284035,zcrm_1920545000006284001,zcrm_1920545000006284008,zcrm_1920545000006284012,zcrm_1920545000006284016,2018-04-11 19:57:47,2018-04-11 20:58:43,zcrm_1920545000001284001
zcrm_1920545000006308055,zcrm_1920545000004518048,zcrm_1920545000006207152,zcrm_1920545000006308041,,2018-01-30 16:15:27,2018-04-12 17:57:29,zcrm_1920545000000511027
zcrm_1920545000006319023,zcrm_1920545000006250017,,zcrm_1920545000006319001,zcrm_1920545000006319005,2018-04-10 19:34:41,2018-04-13 04:59:22,zcrm_1920545000001530001
zcrm_1920545000006353034,zcrm_1920545000003049007,zcrm_1920545000006353015,zcrm_1920545000006353019,,2017-10-24 14:34:15,2018-04-15 01:07:24,zcrm_1920545000002263009
zcrm_1920545000006386035,zcrm_1920545000006386001,zcrm_1920545000006386008,zcrm_1920545000006386012,zcrm_1920545000006386016,2018-04-17 18:24:56,2018-04-17 19:25:48,zcrm_1920545000001284001
zcrm_1920545000006441066,zcrm_1920545000006441022,zcrm_1920545000006441039,zcrm_1920545000006441043,zcrm_1920545000006441047,2018-04-19 12:53:38,2018-04-19 16:11:00,zcrm_1920545000000511027
zcrm_1920545000006441170,zcrm_1920545000006441136,zcrm_1920545000006441143,zcrm_1920545000006441147,zcrm_1920545000006441151,2018-04-19 17:55:07,2018-04-19 19:05:54,zcrm_1920545000000511027
zcrm_1920545000006441203,zcrm_1920545000006441179,zcrm_1920545000006441186,zcrm_1920545000006441190,,2018-04-19 18:08:18,2018-04-19 19:09:05,zcrm_1920545000000511027
zcrm_1920545000006441286,zcrm_1920545000006441252,zcrm_1920545000006441259,zcrm_1920545000006441263,zcrm_1920545000006441267,2018-04-19 20:41:42,2018-04-19 21:42:10,zcrm_1920545000000511027
zcrm_1920545000006451035,zcrm_1920545000006451001,zcrm_1920545000006451008,zcrm_1920545000006451012,zcrm_1920545000006451016,2018-04-19 21:13:03,2018-04-19 22:13:49,zcrm_1920545000000366006
zcrm_1920545000006451113,zcrm_1920545000006436066,zcrm_1920545000006451086,zcrm_1920545000006451090,zcrm_1920545000006451094,2018-04-20 17:44:56,2018-04-20 20:03:04,zcrm_1920545000000511027
zcrm_1920545000006451181,zcrm_1920545000006451140,zcrm_1920545000006451154,zcrm_1920545000006451158,zcrm_1920545000006451162,2018-04-20 19:09:48,2018-04-20 20:11:23,zcrm_1920545000000511027
zcrm_1920545000006451284,zcrm_1920545000006441008,zcrm_1920545000006451257,zcrm_1920545000006451261,zcrm_1920545000006451265,2018-04-19 12:43:19,2018-04-20 20:18:14,zcrm_1920545000000511027
zcrm_1920545000006476035,zcrm_1920545000006476001,zcrm_1920545000006476008,zcrm_1920545000006476012,zcrm_1920545000006476016,2018-04-21 18:39:10,2018-04-21 19:40:44,zcrm_1920545000003466001
zcrm_1920545000006476250,zcrm_1920545000006476216,zcrm_1920545000006476223,zcrm_1920545000006476227,zcrm_1920545000006476231,2018-04-25 14:48:07,2018-04-25 15:48:56,zcrm_1920545000003466001
zcrm_1920545000006495048,zcrm_1920545000006307001,zcrm_1920545000006495019,zcrm_1920545000006495023,zcrm_1920545000006495027,2018-04-12 16:27:19,2018-04-23 16:57:14,zcrm_1920545000001284001
zcrm_1920545000006499054,zcrm_1920545000006489001,zcrm_1920545000006499024,zcrm_1920545000006499028,zcrm_1920545000006499032,2018-04-23 11:14:53,2018-04-23 19:52:51,zcrm_1920545000001670001
zcrm_1920545000006517051,zcrm_1920545000006517033,zcrm_1920545000005790010,zcrm_1920545000006517040,,2018-04-25 14:31:18,2018-04-25 15:31:36,zcrm_1920545000000511027
zcrm_1920545000006517115,zcrm_1920545000003686478,zcrm_1920545000006517085,zcrm_1920545000006517089,zcrm_1920545000006517093,2017-12-13 19:58:32,2018-04-25 17:21:15,zcrm_1920545000000511027
zcrm_1920545000006575054,zcrm_1920545000006575007,zcrm_1920545000006575026,zcrm_1920545000006575030,zcrm_1920545000006575034,2018-04-27 16:33:34,2018-04-27 22:44:42,zcrm_1920545000003684080
zcrm_1920545000006579025,zcrm_1920545000006579001,zcrm_1920545000006579008,zcrm_1920545000006579012,,2018-04-27 20:43:57,2018-04-27 21:44:06,zcrm_1920545000000511027
zcrm_1920545000006657053,zcrm_1920545000006657019,zcrm_1920545000006657026,zcrm_1920545000006657030,zcrm_1920545000006657034,2018-05-01 14:38:25,2018-05-01 15:40:47,zcrm_1920545000001284001
zcrm_1920545000006687043,zcrm_1920545000006674001,zcrm_1920545000006687014,zcrm_1920545000006687018,zcrm_1920545000006687022,2018-05-01 19:21:23,2018-05-01 22:59:12,zcrm_1920545000001284001
zcrm_1920545000006706035,zcrm_1920545000006706001,zcrm_1920545000006706008,zcrm_1920545000006706012,zcrm_1920545000006706016,2018-05-02 11:50:48,2018-05-02 12:52:53,zcrm_1920545000003684080
zcrm_1920545000006707278,zcrm_1920545000004731039,zcrm_1920545000006707250,zcrm_1920545000006707254,zcrm_1920545000006707258,2018-02-10 17:33:26,2018-05-02 18:20:54,zcrm_1920545000000511027
zcrm_1920545000006732035,zcrm_1920545000004838001,zcrm_1920545000006732005,zcrm_1920545000006732009,zcrm_1920545000006732013,2018-02-14 19:29:26,2018-05-02 18:49:58,zcrm_1920545000001670001
zcrm_1920545000006746030,zcrm_1920545000005667001,zcrm_1920545000006746001,zcrm_1920545000006746005,zcrm_1920545000006746009,2018-03-15 20:35:28,2018-05-03 12:31:04,zcrm_1920545000003684080
zcrm_1920545000006747035,zcrm_1920545000006747001,zcrm_1920545000006747008,zcrm_1920545000006747012,zcrm_1920545000006747016,2018-05-03 11:58:50,2018-05-03 12:59:23,zcrm_1920545000000366006
zcrm_1920545000006760038,zcrm_1920545000006760001,zcrm_1920545000006760011,zcrm_1920545000006760015,zcrm_1920545000006760019,2018-05-03 16:15:33,2018-05-03 17:16:50,zcrm_1920545000000511027
zcrm_1920545000006763029,zcrm_1920545000006739001,zcrm_1920545000006763001,zcrm_1920545000006763005,zcrm_1920545000006763009,2018-05-02 19:00:03,2018-05-03 17:45:34,zcrm_1920545000000511027
zcrm_1920545000006778035,zcrm_1920545000006778001,zcrm_1920545000006778008,zcrm_1920545000006778012,zcrm_1920545000006778016,2018-05-04 12:03:44,2018-05-04 13:24:33,zcrm_1920545000001530001
zcrm_1920545000006780028,zcrm_1920545000006779001,zcrm_1920545000006780001,zcrm_1920545000006780005,zcrm_1920545000006780009,2018-05-04 15:26:53,2018-05-04 16:29:48,zcrm_1920545000000511027
zcrm_1920545000006923035,zcrm_1920545000006923001,zcrm_1920545000006923008,zcrm_1920545000006923012,zcrm_1920545000006923016,2018-05-08 20:29:35,2018-05-08 21:30:32,zcrm_1920545000003466001
zcrm_1920545000006953044,zcrm_1920545000006751002,zcrm_1920545000006953014,zcrm_1920545000006953018,zcrm_1920545000006953022,2018-05-03 16:23:33,2018-05-09 13:27:06,zcrm_1920545000001670001
zcrm_1920545000006976047,zcrm_1920545000005942001,zcrm_1920545000006976019,zcrm_1920545000006976023,,2018-03-27 19:43:55,2018-05-09 22:01:41,zcrm_1920545000001284001
zcrm_1920545000007000045,zcrm_1920545000007000001,zcrm_1920545000007000016,zcrm_1920545000007000020,zcrm_1920545000007000024,2018-05-10 16:54:14,2018-05-10 17:55:58,zcrm_1920545000001670001
zcrm_1920545000007016047,zcrm_1920545000007016013,zcrm_1920545000007016020,zcrm_1920545000007016024,zcrm_1920545000007016028,2018-05-11 01:01:53,2018-05-11 02:03:14,zcrm_1920545000001284001
zcrm_1920545000007026035,zcrm_1920545000007026001,zcrm_1920545000007026008,zcrm_1920545000007026012,zcrm_1920545000007026016,2018-05-11 03:02:19,2018-05-11 04:03:34,zcrm_1920545000002263009
zcrm_1920545000007046032,zcrm_1920545000006541001,zcrm_1920545000007046005,zcrm_1920545000007046009,zcrm_1920545000007046013,2018-04-26 12:25:24,2018-05-11 18:05:19,zcrm_1920545000001695001
zcrm_1920545000007095043,zcrm_1920545000007095009,zcrm_1920545000007095016,zcrm_1920545000007095020,zcrm_1920545000007095024,2018-05-15 00:57:12,2018-05-15 01:57:41,zcrm_1920545000002263009
zcrm_1920545000007095355,zcrm_1920545000005991001,zcrm_1920545000007095326,zcrm_1920545000007095330,zcrm_1920545000007095334,2018-03-29 23:45:35,2018-05-15 14:14:01,zcrm_1920545000001670001
zcrm_1920545000007095611,zcrm_1920545000007095577,zcrm_1920545000007095584,zcrm_1920545000007095588,zcrm_1920545000007095592,2018-05-16 16:15:58,2018-05-16 17:16:32,zcrm_1920545000002263009
zcrm_1920545000007105065,zcrm_1920545000007105031,zcrm_1920545000007105038,zcrm_1920545000007105042,zcrm_1920545000007105046,2018-05-16 15:40:00,2018-05-16 16:40:38,zcrm_1920545000003466001
zcrm_1920545000007117035,zcrm_1920545000007117001,zcrm_1920545000007117008,zcrm_1920545000007117012,zcrm_1920545000007117016,2018-05-16 16:54:59,2018-05-16 17:55:41,zcrm_1920545000003466001
zcrm_1920545000007119047,zcrm_1920545000007119013,zcrm_1920545000007119020,zcrm_1920545000007119024,zcrm_1920545000007119028,2018-05-16 19:23:04,2018-05-16 20:24:17,zcrm_1920545000003466001
zcrm_1920545000007153100,zcrm_1920545000006907001,zcrm_1920545000007153070,zcrm_1920545000007153074,zcrm_1920545000007153078,2018-05-08 11:53:06,2018-05-17 14:03:24,zcrm_1920545000001670001
zcrm_1920545000007155053,zcrm_1920545000007155019,zcrm_1920545000007155026,zcrm_1920545000007155030,zcrm_1920545000007155034,2018-05-17 14:41:04,2018-05-17 15:42:07,zcrm_1920545000001695001
zcrm_1920545000007206036,zcrm_1920545000007206001,zcrm_1920545000007206008,zcrm_1920545000007206012,zcrm_1920545000007206016,2018-05-21 11:59:28,2018-05-21 13:00:46,zcrm_1920545000000511027
zcrm_1920545000007237045,zcrm_1920545000007237007,zcrm_1920545000007237016,zcrm_1920545000007237020,,2018-05-21 21:41:40,2018-05-21 22:42:42,zcrm_1920545000003466001
zcrm_1920545000007252028,zcrm_1920545000006436087,zcrm_1920545000007252001,zcrm_1920545000007252005,zcrm_1920545000007252009,2018-04-20 20:13:56,2018-05-22 13:07:07,zcrm_1920545000000511027
zcrm_1920545000007261054,zcrm_1920545000007261009,zcrm_1920545000007261024,zcrm_1920545000007261028,zcrm_1920545000007261034,2018-05-22 15:02:36,2018-05-22 16:07:04,zcrm_1920545000002263009
zcrm_1920545000007265030,zcrm_1920545000006519039,zcrm_1920545000007265003,zcrm_1920545000007265007,zcrm_1920545000007265011,2018-04-25 14:45:13,2018-05-22 19:07:16,zcrm_1920545000003684080
zcrm_1920545000007265081,zcrm_1920545000006899086,zcrm_1920545000007265051,zcrm_1920545000007265055,zcrm_1920545000007265061,2018-05-09 14:28:02,2018-05-22 19:36:04,zcrm_1920545000003684080
zcrm_1920545000007265133,zcrm_1920545000006899061,zcrm_1920545000007265103,zcrm_1920545000007265107,zcrm_1920545000007265113,2018-05-08 12:01:14,2018-05-22 19:52:25,zcrm_1920545000003684080
zcrm_1920545000007265186,zcrm_1920545000004988001,zcrm_1920545000007265155,zcrm_1920545000007265159,zcrm_1920545000007265165,2018-02-20 15:22:38,2018-05-22 20:34:38,zcrm_1920545000003684080
zcrm_1920545000007266041,zcrm_1920545000007266003,zcrm_1920545000007266012,zcrm_1920545000007266016,zcrm_1920545000007266022,2018-05-22 21:38:08,2018-05-22 22:39:14,zcrm_1920545000003466001
zcrm_1920545000007273044,zcrm_1920545000006493037,zcrm_1920545000007273013,zcrm_1920545000007273017,zcrm_1920545000007273023,2018-04-23 17:54:14,2018-05-23 03:46:55,zcrm_1920545000002263009
zcrm_1920545000007290068,zcrm_1920545000004518264,zcrm_1920545000007290037,zcrm_1920545000007290041,zcrm_1920545000007290047,2018-01-30 20:01:38,2018-05-23 17:59:44,zcrm_1920545000000511027
zcrm_1920545000007310036,zcrm_1920545000007243009,zcrm_1920545000007310006,zcrm_1920545000007310010,zcrm_1920545000007310016,2018-05-22 19:15:31,2018-05-23 22:31:42,zcrm_1920545000003466001
zcrm_1920545000007310096,zcrm_1920545000007310058,zcrm_1920545000007310067,zcrm_1920545000007310071,zcrm_1920545000007310077,2018-05-24 09:59:35,2018-05-24 11:00:19,zcrm_1920545000003466001
zcrm_1920545000007326049,zcrm_1920545000007326011,zcrm_1920545000007326020,zcrm_1920545000007326024,zcrm_1920545000007326030,2018-05-24 15:14:08,2018-05-24 16:15:06,zcrm_1920545000001284001
zcrm_1920545000007352032,zcrm_1920545000007091007,zcrm_1920545000007352001,zcrm_1920545000007352009,zcrm_1920545000007352015,2018-05-14 23:45:20,2018-05-24 21:02:53,zcrm_1920545000006702001
zcrm_1920545000007401067,zcrm_1920545000004518088,zcrm_1920545000007401036,zcrm_1920545000007401040,zcrm_1920545000007401046,2018-01-30 17:48:39,2018-05-25 19:57:53,zcrm_1920545000000511027
zcrm_1920545000007401156,zcrm_1920545000004493277,zcrm_1920545000003910017,zcrm_1920545000007401143,,2018-01-29 17:48:03,2018-05-25 21:04:07,zcrm_1920545000000511027
zcrm_1920545000007415039,zcrm_1920545000007415001,zcrm_1920545000007415010,zcrm_1920545000007415014,zcrm_1920545000007415020,2018-05-25 21:29:00,2018-05-25 22:29:56,zcrm_1920545000001284001
zcrm_1920545000007455062,zcrm_1920545000007455024,zcrm_1920545000007455033,zcrm_1920545000007455037,zcrm_1920545000007455043,2018-05-28 15:15:36,2018-05-28 16:16:28,zcrm_1920545000001530001
zcrm_1920545000007460039,zcrm_1920545000007460001,zcrm_1920545000007460010,zcrm_1920545000007460014,zcrm_1920545000007460020,2018-05-28 14:50:28,2018-05-28 15:52:02,zcrm_1920545000003466001
zcrm_1920545000007462084,zcrm_1920545000007462024,zcrm_1920545000007462053,zcrm_1920545000007462057,zcrm_1920545000007462063,2018-05-28 15:22:24,2018-05-28 16:26:04,zcrm_1920545000001670001
zcrm_1920545000007487035,zcrm_1920545000007487001,zcrm_1920545000007487008,zcrm_1920545000007487012,zcrm_1920545000007487016,2018-05-29 13:24:02,2018-05-29 14:24:32,zcrm_1920545000000511027
zcrm_1920545000007496042,zcrm_1920545000007185001,zcrm_1920545000007496012,zcrm_1920545000007496016,zcrm_1920545000007496022,2018-05-19 15:19:05,2018-05-29 16:15:59,zcrm_1920545000003466001
zcrm_1920545000007558044,zcrm_1920545000007489064,zcrm_1920545000007558013,zcrm_1920545000007558017,zcrm_1920545000007558023,2018-05-29 20:31:27,2018-06-01 18:52:48,zcrm_1920545000000511027
zcrm_1920545000007599084,zcrm_1920545000006707243,zcrm_1920545000007599055,zcrm_1920545000007599059,zcrm_1920545000007599063,2018-05-02 17:09:49,2018-06-04 13:45:55,zcrm_1920545000000511027
zcrm_1920545000007610066,zcrm_1920545000007610032,zcrm_1920545000007610039,zcrm_1920545000007610043,zcrm_1920545000007610047,2018-06-04 20:08:52,2018-06-04 21:09:18,zcrm_1920545000000511027
zcrm_1920545000007612035,zcrm_1920545000007612001,zcrm_1920545000007612008,zcrm_1920545000007612012,zcrm_1920545000007612016,2018-06-04 20:34:57,2018-06-04 21:37:39,zcrm_1920545000000366006
zcrm_1920545000007614035,zcrm_1920545000007614001,zcrm_1920545000007614008,zcrm_1920545000007614012,zcrm_1920545000007614016,2018-06-05 04:00:16,2018-06-05 05:01:00,zcrm_1920545000000366006
zcrm_1920545000007624035,zcrm_1920545000007624001,zcrm_1920545000007624008,zcrm_1920545000007624012,zcrm_1920545000007624016,2018-06-05 11:56:25,2018-06-05 12:57:12,zcrm_1920545000000511027
zcrm_1920545000007624099,zcrm_1920545000007624061,zcrm_1920545000007624070,zcrm_1920545000007624074,zcrm_1920545000007624080,2018-06-05 12:08:41,2018-06-05 13:15:27,zcrm_1920545000000511027
zcrm_1920545000007624146,zcrm_1920545000007624108,zcrm_1920545000007624117,zcrm_1920545000007624121,zcrm_1920545000007624127,2018-06-05 12:17:22,2018-06-05 13:17:57,zcrm_1920545000000511027
zcrm_1920545000007624269,zcrm_1920545000002339439,zcrm_1920545000007624239,zcrm_1920545000007624243,zcrm_1920545000007624247,2017-08-28 14:17:45,2018-06-05 14:39:54,zcrm_1920545000000511027
zcrm_1920545000007624427,zcrm_1920545000003686350,zcrm_1920545000003708019,zcrm_1920545000007624401,zcrm_1920545000007624407,2017-12-13 18:07:43,2018-06-05 16:08:54,zcrm_1920545000000511027
zcrm_1920545000007640102,zcrm_1920545000003033110,zcrm_1920545000007640071,zcrm_1920545000007640075,zcrm_1920545000007640079,2017-10-23 14:03:40,2018-06-05 18:45:07,zcrm_1920545000001670001
zcrm_1920545000007652039,zcrm_1920545000007652001,zcrm_1920545000007652010,zcrm_1920545000007652014,zcrm_1920545000007652020,2018-06-05 17:47:00,2018-06-05 18:47:47,zcrm_1920545000003466001
zcrm_1920545000007660029,zcrm_1920545000007660001,zcrm_1920545000005202015,zcrm_1920545000007660008,zcrm_1920545000007660012,2018-06-05 18:50:55,2018-06-05 19:52:46,zcrm_1920545000001284001
zcrm_1920545000007665057,zcrm_1920545000007665019,zcrm_1920545000007665028,zcrm_1920545000007665032,,2018-06-07 00:28:33,2018-06-07 01:29:13,zcrm_1920545000003466001
zcrm_1920545000007665134,zcrm_1920545000007665096,zcrm_1920545000007665105,zcrm_1920545000007665109,zcrm_1920545000007665115,2018-06-07 13:07:37,2018-06-07 14:08:26,zcrm_1920545000003466001
zcrm_1920545000007665245,zcrm_1920545000007665211,zcrm_1920545000007665218,zcrm_1920545000007665222,,2018-06-07 17:07:57,2018-06-07 18:08:44,zcrm_1920545000003466001
zcrm_1920545000007665304,zcrm_1920545000002714003,zcrm_1920545000000297005,zcrm_1920545000000297007,zcrm_1920545000007665289,2017-09-23 13:28:29,2018-06-07 19:22:50,zcrm_1920545000003466001
zcrm_1920545000007686115,zcrm_1920545000007686077,zcrm_1920545000007686086,zcrm_1920545000007686090,zcrm_1920545000007686096,2018-06-06 10:37:10,2018-06-06 12:51:10,zcrm_1920545000003684080
zcrm_1920545000007689032,zcrm_1920545000006571022,zcrm_1920545000007689001,zcrm_1920545000007689005,zcrm_1920545000007689011,2018-04-27 13:54:44,2018-06-06 13:17:48,zcrm_1920545000001670001
zcrm_1920545000007720193,zcrm_1920545000007720155,zcrm_1920545000007720164,zcrm_1920545000007720168,zcrm_1920545000007720174,2018-06-08 16:28:09,2018-06-08 17:29:07,zcrm_1920545000003466001
zcrm_1920545000007752039,zcrm_1920545000006971001,zcrm_1920545000007752016,zcrm_1920545000007752020,,2018-05-09 18:07:57,2018-06-08 19:23:32,zcrm_1920545000001695001
zcrm_1920545000007786030,zcrm_1920545000007785001,zcrm_1920545000007786001,zcrm_1920545000007786005,zcrm_1920545000007786011,2018-06-08 21:42:42,2018-06-08 22:44:05,zcrm_1920545000000511027
zcrm_1920545000007824076,zcrm_1920545000007824037,zcrm_1920545000007824046,zcrm_1920545000007824050,zcrm_1920545000007824056,2018-06-09 18:38:39,2018-06-09 19:39:38,zcrm_1920545000000511027
zcrm_1920545000007824114,zcrm_1920545000007401163,zcrm_1920545000004312056,zcrm_1920545000007824100,,2018-05-25 20:08:02,2018-06-09 19:52:31,zcrm_1920545000000511027
zcrm_1920545000007824192,zcrm_1920545000007824154,zcrm_1920545000007824163,zcrm_1920545000007824167,zcrm_1920545000007824173,2018-06-09 19:06:35,2018-06-09 20:07:02,zcrm_1920545000000511027
zcrm_1920545000007853086,zcrm_1920545000007496064,zcrm_1920545000007853056,zcrm_1920545000007853060,zcrm_1920545000007853066,2018-05-30 13:34:10,2018-06-11 18:55:36,zcrm_1920545000003466001
zcrm_1920545000007879030,zcrm_1920545000007878001,zcrm_1920545000007879001,zcrm_1920545000007879005,zcrm_1920545000007879011,2018-06-12 12:35:27,2018-06-12 13:36:51,zcrm_1920545000000511027
zcrm_1920545000007885046,zcrm_1920545000007852001,zcrm_1920545000007885019,zcrm_1920545000007885023,zcrm_1920545000007885027,2018-06-11 15:00:06,2018-06-12 15:06:05,zcrm_1920545000000366006
zcrm_1920545000007891042,zcrm_1920545000007891001,zcrm_1920545000007891022,zcrm_1920545000007891026,,2018-06-12 16:26:28,2018-06-12 17:28:04,zcrm_1920545000002263009
zcrm_1920545000007964039,zcrm_1920545000007964001,zcrm_1920545000007964010,zcrm_1920545000007964014,zcrm_1920545000007964020,2018-06-13 18:40:12,2018-06-13 19:42:30,zcrm_1920545000003466001
zcrm_1920545000007973041,zcrm_1920545000007782001,zcrm_1920545000007973012,zcrm_1920545000007973016,zcrm_1920545000007973022,2018-06-08 21:24:01,2018-06-13 21:48:10,zcrm_1920545000001284001
zcrm_1920545000007973093,zcrm_1920545000007795001,zcrm_1920545000007973066,zcrm_1920545000007973070,zcrm_1920545000007973074,2018-06-09 00:58:49,2018-06-13 21:57:19,zcrm_1920545000001284001
zcrm_1920545000008054032,zcrm_1920545000008054001,zcrm_1920545000008054013,zcrm_1920545000008054017,,2018-06-15 20:10:05,2018-06-15 21:10:32,zcrm_1920545000001670001
zcrm_1920545000008098039,zcrm_1920545000008098001,zcrm_1920545000008098010,zcrm_1920545000008098014,zcrm_1920545000008098020,2018-06-18 10:35:05,2018-06-18 11:36:10,zcrm_1920545000003466001
zcrm_1920545000008104394,zcrm_1920545000006899034,zcrm_1920545000008104366,zcrm_1920545000008104370,zcrm_1920545000008104374,2018-05-08 11:34:39,2018-06-19 13:35:39,zcrm_1920545000003684080
zcrm_1920545000008111045,zcrm_1920545000008111007,zcrm_1920545000008111016,zcrm_1920545000008111020,zcrm_1920545000008111026,2018-06-19 14:04:45,2018-06-19 15:05:21,zcrm_1920545000001530001
zcrm_1920545000008148076,zcrm_1920545000008148001,zcrm_1920545000008148047,zcrm_1920545000008148051,zcrm_1920545000008148057,2018-06-20 11:13:20,2018-06-20 12:35:10,zcrm_1920545000003684080
zcrm_1920545000008152043,zcrm_1920545000008152009,zcrm_1920545000008152016,zcrm_1920545000008152020,zcrm_1920545000008152024,2018-06-20 12:35:00,2018-06-20 13:35:19,zcrm_1920545000001695001
zcrm_1920545000008210045,zcrm_1920545000004731001,zcrm_1920545000008210013,zcrm_1920545000008210017,zcrm_1920545000008210023,2018-02-10 15:57:59,2018-06-21 16:43:18,zcrm_1920545000000511027
zcrm_1920545000008219197,zcrm_1920545000008219159,zcrm_1920545000008219168,zcrm_1920545000008219172,zcrm_1920545000008219178,2018-06-21 17:18:30,2018-06-21 18:20:28,zcrm_1920545000003466001
zcrm_1920545000008226029,zcrm_1920545000004644270,zcrm_1920545000008226008,zcrm_1920545000008226012,,2018-02-07 04:33:50,2018-06-21 21:51:04,zcrm_1920545000002263009
zcrm_1920545000008232074,zcrm_1920545000008232022,zcrm_1920545000008232045,zcrm_1920545000008232049,zcrm_1920545000008232055,2018-06-21 19:47:38,2018-06-21 21:56:29,zcrm_1920545000008102001
zcrm_1920545000008239036,zcrm_1920545000007049001,zcrm_1920545000008239005,zcrm_1920545000008239009,zcrm_1920545000008239015,2018-05-11 17:17:45,2018-06-22 02:46:13,zcrm_1920545000001284001
zcrm_1920545000008239085,zcrm_1920545000008239047,zcrm_1920545000008239056,zcrm_1920545000008239060,zcrm_1920545000008239066,2018-06-22 02:05:16,2018-06-22 03:06:46,zcrm_1920545000001284001
zcrm_1920545000008325034,zcrm_1920545000007455101,zcrm_1920545000008325005,zcrm_1920545000008325009,zcrm_1920545000008325015,2018-05-28 15:41:19,2018-06-24 20:22:17,zcrm_1920545000001530001
zcrm_1920545000008340055,zcrm_1920545000007139405,zcrm_1920545000000439023,zcrm_1920545000008340020,zcrm_1920545000008340026,2018-05-18 15:34:46,2018-06-25 13:19:24,zcrm_1920545000003684080
zcrm_1920545000008347094,zcrm_1920545000008334001,zcrm_1920545000008347053,zcrm_1920545000008347057,zcrm_1920545000008347063,2018-06-24 22:31:07,2018-06-25 23:15:41,zcrm_1920545000008102001
zcrm_1920545000008372028,zcrm_1920545000008294043,zcrm_1920545000008372001,zcrm_1920545000008372005,zcrm_1920545000008372009,2018-06-23 14:42:36,2018-06-26 13:57:00,zcrm_1920545000000366006
zcrm_1920545000008372064,zcrm_1920545000008294029,zcrm_1920545000008372037,zcrm_1920545000008372041,zcrm_1920545000008372045,2018-06-23 13:53:25,2018-06-26 13:57:47,zcrm_1920545000000366006
zcrm_1920545000008372100,zcrm_1920545000008294015,zcrm_1920545000008372073,zcrm_1920545000008372077,zcrm_1920545000008372081,2018-06-23 13:37:47,2018-06-26 13:58:28,zcrm_1920545000000366006
zcrm_1920545000008372148,zcrm_1920545000008294036,zcrm_1920545000008372109,zcrm_1920545000008372113,zcrm_1920545000008372117,2018-06-23 13:57:22,2018-06-26 13:59:47,zcrm_1920545000000366006
zcrm_1920545000008372185,zcrm_1920545000007852015,zcrm_1920545000008372158,zcrm_1920545000008372162,zcrm_1920545000008372166,2018-06-11 15:08:55,2018-06-26 14:01:09,zcrm_1920545000000366006
zcrm_1920545000008372221,zcrm_1920545000007852008,zcrm_1920545000008372194,zcrm_1920545000008372198,zcrm_1920545000008372202,2018-06-11 15:04:52,2018-06-26 14:01:48,zcrm_1920545000000366006
zcrm_1920545000008374061,zcrm_1920545000008374020,zcrm_1920545000008374033,zcrm_1920545000008374037,zcrm_1920545000008374041,2018-06-26 15:24:16,2018-06-26 16:26:04,zcrm_1920545000002263009
zcrm_1920545000008374107,zcrm_1920545000008374083,zcrm_1920545000008374090,zcrm_1920545000008374094,,2018-06-26 15:34:29,2018-06-26 16:34:43,zcrm_1920545000002263009
zcrm_1920545000008386018,zcrm_1920545000008103104,zcrm_1920545000008386001,zcrm_1920545000008386005,,2018-06-18 20:13:47,2018-06-26 22:59:02,zcrm_1920545000008102001
zcrm_1920545000008386082,zcrm_1920545000008386032,zcrm_1920545000008386041,zcrm_1920545000008386045,zcrm_1920545000008386051,2018-06-26 22:20:31,2018-06-26 23:31:37,zcrm_1920545000008102001
zcrm_1920545000008409029,zcrm_1920545000008382016,zcrm_1920545000008409001,zcrm_1920545000008409005,zcrm_1920545000008409009,2018-06-26 20:53:18,2018-06-27 16:30:46,zcrm_1920545000000511027
zcrm_1920545000008423051,zcrm_1920545000008423001,zcrm_1920545000008423010,zcrm_1920545000008423014,zcrm_1920545000008423020,2018-06-27 19:43:06,2018-06-27 20:44:09,zcrm_1920545000008102001
zcrm_1920545000008428030,zcrm_1920545000008415018,zcrm_1920545000008428001,zcrm_1920545000008428005,zcrm_1920545000008428011,2018-06-27 20:26:13,2018-06-28 00:45:33,zcrm_1920545000000511027
zcrm_1920545000008428081,zcrm_1920545000008417009,zcrm_1920545000008428051,zcrm_1920545000008428055,zcrm_1920545000008428061,2018-06-27 20:29:10,2018-06-28 00:51:36,zcrm_1920545000000511027
