Company_Name,Category,Address,Url,Latitude,Longitude,State
K Fitness Gym,Gym,"1st Floor, Upasana Building, Jail Road, near KG Nursing Home, Nandanpur, Jorhat, Assam 785001, India",https://www.google.co.kr/maps/place/K+Fitness+Gym/data=!4m5!3m4!1s0x3746c297d458663f:0xc399ea8fa7a301f7!8m2!3d26.748378!4d94.202601?authuser=0&hl=en&rclk=1,26.748378,94.202601,Assam
Gold's Gym Dibrugarh,Gym,"1st Floor, Kalyani Complex, KC Gogoi Path, Thana Chariali, Khaliamari, Dibrugarh, Assam 786001, India",https://www.google.co.kr/maps/place/Gold's+Gym+Dibrugarh/data=!4m5!3m4!1s0x3740981405e1ac27:0xeccc7aa4aad9c94b!8m2!3d27.4812561!4d94.909712?authuser=0&hl=en&rclk=1,27.4812561,94.909712,Assam
My Gym,Gym,"Allahabad bank, laluk ,chariali, Assam, India",https://www.google.co.kr/maps/place/My+Gym/data=!4m5!3m4!1s0x3741377b7e6c9a49:0xea2d3554a45cc649!8m2!3d27.2340292!4d94.1024762?authuser=0&hl=en&rclk=1,27.2340292,94.1024762,Assam
APM HEALTH GYM,Gym,"Charigaon-Nimati Rd, Koibortta Gaon, Assam 785101, India",https://www.google.co.kr/maps/place/APM+HEALTH+GYM/data=!4m5!3m4!1s0x3746dd59b73e874d:0xde873fc9e4e2dec0!8m2!3d26.8207409!4d94.2415441?authuser=0&hl=en&rclk=1,26.8207409,94.2415441,Assam
FIT FACTOR,Gym,"Tulasi Narayan Sharma Path, Malow Ali, Jorhat, Assam 785001, India",https://www.google.co.kr/maps/place/FIT+FACTOR/data=!4m5!3m4!1s0x3746c36e78fd1051:0x302d5f6f60498645!8m2!3d26.7633386!4d94.2042662?authuser=0&hl=en&rclk=1,26.7633386,94.2042662,Assam
Fitness Gold Gym,Gym,"Hatigaon Bhetapara Rd, Beltola Tiniali, Guwahati, Assam 781028, India",https://www.google.co.kr/maps/place/Fitness+Gold+Gym/data=!4m5!3m4!1s0x375a5ed39cc80b23:0x2ae6e2233d43a27f!8m2!3d26.121702!4d91.7872122?authuser=0&hl=en&rclk=1,26.121702,91.7872122,Assam
Real Builders Gym,Gym,"Sawkuchi Tiniali, Lokhra, Guwahati, Assam 781034, India",https://www.google.co.kr/maps/place/Real+Builders+Gym/data=!4m5!3m4!1s0x375a5c06ad84a583:0x41584b8d98ab384a!8m2!3d26.1201764!4d91.7488415?authuser=0&hl=en&rclk=1,26.1201764,91.7488415,Assam
Avita Gym,Gym,"Mithapukhuri Rd, Babupatty, Jorhat, Assam 785001, India",https://www.google.co.kr/maps/place/Avita+Gym/data=!4m5!3m4!1s0x3746c2c00c798ca3:0x3d3aca4d4043bb14!8m2!3d26.7582853!4d94.2139314?authuser=0&hl=en&rclk=1,26.7582853,94.2139314,Assam
Fitness Freak,Gym,"Jwhwlao Dwimalu Rd, Kokrajhar, Assam 783370, India",https://www.google.co.kr/maps/place/Fitness+Freak/data=!4m5!3m4!1s0x375860304b978db5:0x81837541526f1e2d!8m2!3d26.4054822!4d90.2692367?authuser=0&hl=en&rclk=1,26.4054822,90.2692367,Assam
GYM & Fitness,Fitness center,"4QPF+58C, JANAKPUR, Kahilipara, Guwahati, Assam 781019, India",https://www.google.co.kr/maps/place/GYM+%26+Fitness/data=!4m5!3m4!1s0x375a59481f891c53:0x19947f3fc05be4a6!8m2!3d26.1354433!4d91.7732526?authuser=0&hl=en&rclk=1,26.1354433,91.7732526,Assam
Arun Universal Gym,Fitness center,"Mother Teresa Rd, Geetanagar, Guwahati, Assam 781021, India",https://www.google.co.kr/maps/place/Arun+Universal+Gym/data=!4m5!3m4!1s0x375a59a9eed8eabb:0xc12eee91b692fe50!8m2!3d26.1687642!4d91.7831128?authuser=0&hl=en&rclk=1,26.1687642,91.7831128,Assam
