Member Id,Campaign ID,Lead ID,Member Status
zcrm_1920545000022070393,zcrm_1920545000022037071,zcrm_1920545000022055269,Planned
zcrm_1920545000022070397,zcrm_1920545000022037071,zcrm_1920545000022055268,Planned
zcrm_1920545000022070399,zcrm_1920545000022037071,zcrm_1920545000022055267,Planned
zcrm_1920545000022070401,zcrm_1920545000022037071,zcrm_1920545000022055266,Planned
zcrm_1920545000022070403,zcrm_1920545000022037071,zcrm_1920545000022055265,Planned
zcrm_1920545000022070405,zcrm_1920545000022037071,zcrm_1920545000022055264,Planned
zcrm_1920545000022070441,zcrm_1920545000022037071,zcrm_1920545000022070419,Planned
zcrm_1920545000022070443,zcrm_1920545000022037071,zcrm_1920545000022070429,Planned
zcrm_1920545000022104010,zcrm_1920545000022104001,zcrm_1920545000020244176,Responded
zcrm_1920545000022150007,zcrm_1920545000022150001,zcrm_1920545000016163001,Opened
zcrm_1920545000022150017,zcrm_1920545000022150011,zcrm_1920545000016134024,Responded
zcrm_1920545000022150021,zcrm_1920545000022150011,zcrm_1920545000016134001,Responded
zcrm_1920545000022150035,zcrm_1920545000022150025,zcrm_1920545000015867025,Responded
zcrm_1920545000022150077,zcrm_1920545000022150053,zcrm_1920545000016056058,Responded
zcrm_1920545000022150081,zcrm_1920545000022150053,zcrm_1920545000016056078,Responded
zcrm_1920545000022150085,zcrm_1920545000022150053,zcrm_1920545000016056030,Responded
zcrm_1920545000022150089,zcrm_1920545000022150053,zcrm_1920545000016056001,Responded
zcrm_1920545000022150093,zcrm_1920545000022150053,zcrm_1920545000015641004,Responded
zcrm_1920545000022150097,zcrm_1920545000022150053,zcrm_1920545000002815079,Responded
zcrm_1920545000022203013,zcrm_1920545000022104062,zcrm_1920545000022203001,Responded
zcrm_1920545000022203029,zcrm_1920545000022104062,zcrm_1920545000022203017,Responded
zcrm_1920545000022203045,zcrm_1920545000022104062,zcrm_1920545000022203033,Responded
zcrm_1920545000022203061,zcrm_1920545000022104062,zcrm_1920545000022203049,Responded
zcrm_1920545000022203077,zcrm_1920545000022104062,zcrm_1920545000022203065,Responded
zcrm_1920545000022203093,zcrm_1920545000022104062,zcrm_1920545000022203081,Responded
zcrm_1920545000022203109,zcrm_1920545000022104062,zcrm_1920545000022203097,Responded
zcrm_1920545000022203125,zcrm_1920545000022104062,zcrm_1920545000022203113,Responded
zcrm_1920545000022203141,zcrm_1920545000022104062,zcrm_1920545000022203129,Responded
zcrm_1920545000022203157,zcrm_1920545000022104062,zcrm_1920545000022203145,Responded
zcrm_1920545000022204013,zcrm_1920545000022104062,zcrm_1920545000022204001,Responded
zcrm_1920545000022204029,zcrm_1920545000022104062,zcrm_1920545000022204017,Responded
zcrm_1920545000022204045,zcrm_1920545000022104062,zcrm_1920545000022204033,Responded
zcrm_1920545000022204061,zcrm_1920545000022104062,zcrm_1920545000022204049,Responded
zcrm_1920545000022204077,zcrm_1920545000022104062,zcrm_1920545000022204065,Responded
zcrm_1920545000022204093,zcrm_1920545000022104062,zcrm_1920545000022204081,Responded
zcrm_1920545000022204109,zcrm_1920545000022104062,zcrm_1920545000022204097,Responded
zcrm_1920545000022204125,zcrm_1920545000022104062,zcrm_1920545000022204113,Responded
zcrm_1920545000022204141,zcrm_1920545000022104062,zcrm_1920545000022204129,Responded
zcrm_1920545000022204157,zcrm_1920545000022104062,zcrm_1920545000022204145,Responded
zcrm_1920545000022204173,zcrm_1920545000022104062,zcrm_1920545000022204161,Responded
zcrm_1920545000022204189,zcrm_1920545000022104062,zcrm_1920545000022204177,Responded
zcrm_1920545000022204291,zcrm_1920545000022104081,zcrm_1920545000022204279,Sent
zcrm_1920545000022204307,zcrm_1920545000022104081,zcrm_1920545000022204295,Sent
zcrm_1920545000022204323,zcrm_1920545000022104081,zcrm_1920545000022204311,Sent
zcrm_1920545000022204337,zcrm_1920545000022104081,zcrm_1920545000022204327,Sent
zcrm_1920545000022204353,zcrm_1920545000022104081,zcrm_1920545000022204341,Sent
zcrm_1920545000022204497,zcrm_1920545000019631132,zcrm_1920545000022204485,Sent
zcrm_1920545000022204513,zcrm_1920545000019631132,zcrm_1920545000022204501,Sent
zcrm_1920545000022204529,zcrm_1920545000019631132,zcrm_1920545000022204517,Sent
zcrm_1920545000022204545,zcrm_1920545000019631132,zcrm_1920545000022204533,Sent
zcrm_1920545000022204577,zcrm_1920545000022104056,zcrm_1920545000022204565,Received
zcrm_1920545000022204592,zcrm_1920545000022104081,zcrm_1920545000022204453,Sent
zcrm_1920545000022204594,zcrm_1920545000022104081,zcrm_1920545000022204437,Sent
zcrm_1920545000022204598,zcrm_1920545000022104081,zcrm_1920545000022204389,Planned
zcrm_1920545000022204600,zcrm_1920545000022104081,zcrm_1920545000022204373,Planned
zcrm_1920545000022204626,zcrm_1920545000022204608,zcrm_1920545000022204614,Responded
zcrm_1920545000022204642,zcrm_1920545000022204608,zcrm_1920545000022204630,Responded
zcrm_1920545000022204658,zcrm_1920545000022204608,zcrm_1920545000022204646,Responded
zcrm_1920545000022204753,zcrm_1920545000019631132,zcrm_1920545000022204741,Responded
zcrm_1920545000022204769,zcrm_1920545000019631132,zcrm_1920545000022204757,Responded
zcrm_1920545000022204785,zcrm_1920545000019631132,zcrm_1920545000022204773,Responded
zcrm_1920545000022204826,zcrm_1920545000022104029,zcrm_1920545000022204814,Responded
zcrm_1920545000022387227,zcrm_1920545000022037071,zcrm_1920545000022387200,Planned
zcrm_1920545000022408014,zcrm_1920545000022104047,zcrm_1920545000022408004,Responded
zcrm_1920545000022408031,zcrm_1920545000022104047,zcrm_1920545000022408021,Responded
zcrm_1920545000022408045,zcrm_1920545000022104047,zcrm_1920545000022408035,Responded
zcrm_1920545000022408059,zcrm_1920545000022104047,zcrm_1920545000022408049,Responded
zcrm_1920545000022408073,zcrm_1920545000022104047,zcrm_1920545000022408063,Responded
zcrm_1920545000022408087,zcrm_1920545000022104047,zcrm_1920545000022408077,Responded
zcrm_1920545000022408103,zcrm_1920545000022104047,zcrm_1920545000022408091,Responded
zcrm_1920545000022408119,zcrm_1920545000022104047,zcrm_1920545000022408107,Responded
zcrm_1920545000022408135,zcrm_1920545000022104047,zcrm_1920545000022408123,Responded
zcrm_1920545000022408151,zcrm_1920545000022104047,zcrm_1920545000022408139,Responded
zcrm_1920545000022408165,zcrm_1920545000022104047,zcrm_1920545000022408155,Responded
zcrm_1920545000022408179,zcrm_1920545000022104047,zcrm_1920545000022408169,Responded
zcrm_1920545000022408193,zcrm_1920545000022104047,zcrm_1920545000022408183,Responded
zcrm_1920545000023134040,zcrm_1920545000023134034,zcrm_1920545000023127246,Responded
zcrm_1920545000023134044,zcrm_1920545000023134034,zcrm_1920545000023040270,Responded
zcrm_1920545000023134046,zcrm_1920545000023134034,zcrm_1920545000023040258,Responded
zcrm_1920545000023280001,zcrm_1920545000023259001,zcrm_1920545000023279178,Planned
zcrm_1920545000023280003,zcrm_1920545000023259001,zcrm_1920545000023279177,Planned
zcrm_1920545000023280005,zcrm_1920545000023259001,zcrm_1920545000023279176,Planned
zcrm_1920545000023280007,zcrm_1920545000023259001,zcrm_1920545000023279175,Planned
zcrm_1920545000023280009,zcrm_1920545000023259001,zcrm_1920545000023279174,Planned
zcrm_1920545000023280011,zcrm_1920545000023259001,zcrm_1920545000023279173,Planned
zcrm_1920545000023280013,zcrm_1920545000023259001,zcrm_1920545000023279172,Planned
zcrm_1920545000023280015,zcrm_1920545000023259001,zcrm_1920545000023279171,Planned
zcrm_1920545000023280017,zcrm_1920545000023259001,zcrm_1920545000023279170,Planned
zcrm_1920545000023280019,zcrm_1920545000023259001,zcrm_1920545000023279169,Planned
zcrm_1920545000023280021,zcrm_1920545000023259001,zcrm_1920545000023279168,Planned
zcrm_1920545000023280023,zcrm_1920545000023259001,zcrm_1920545000023279167,Planned
zcrm_1920545000023280027,zcrm_1920545000023259001,zcrm_1920545000023279165,Planned
zcrm_1920545000023280029,zcrm_1920545000023259001,zcrm_1920545000023279164,Planned
zcrm_1920545000023280031,zcrm_1920545000023259001,zcrm_1920545000023279163,Planned
zcrm_1920545000023280033,zcrm_1920545000023259001,zcrm_1920545000023279162,Planned
zcrm_1920545000023280035,zcrm_1920545000023259001,zcrm_1920545000023279161,Planned
zcrm_1920545000023280037,zcrm_1920545000023259001,zcrm_1920545000023279160,Planned
zcrm_1920545000023280039,zcrm_1920545000023259001,zcrm_1920545000023279159,Planned
zcrm_1920545000023280041,zcrm_1920545000023259001,zcrm_1920545000023279158,Planned
zcrm_1920545000023280043,zcrm_1920545000023259001,zcrm_1920545000023279157,Planned
zcrm_1920545000023280045,zcrm_1920545000023259001,zcrm_1920545000023279156,Planned
zcrm_1920545000023280047,zcrm_1920545000023259001,zcrm_1920545000023279155,Planned
zcrm_1920545000023280049,zcrm_1920545000023259001,zcrm_1920545000023279154,Planned
zcrm_1920545000023280051,zcrm_1920545000023259001,zcrm_1920545000023279153,Planned
zcrm_1920545000023280053,zcrm_1920545000023259001,zcrm_1920545000023279152,Planned
zcrm_1920545000023280055,zcrm_1920545000023259001,zcrm_1920545000023279151,Planned
zcrm_1920545000023280057,zcrm_1920545000023259001,zcrm_1920545000023279150,Planned
zcrm_1920545000023280059,zcrm_1920545000023259001,zcrm_1920545000023279149,Planned
zcrm_1920545000023280061,zcrm_1920545000023259001,zcrm_1920545000023279148,Planned
zcrm_1920545000023280063,zcrm_1920545000023259001,zcrm_1920545000023279147,Planned
zcrm_1920545000023280065,zcrm_1920545000023259001,zcrm_1920545000023279146,Planned
zcrm_1920545000023280067,zcrm_1920545000023259001,zcrm_1920545000023279145,Planned
zcrm_1920545000023280069,zcrm_1920545000023259001,zcrm_1920545000023279144,Planned
zcrm_1920545000023280071,zcrm_1920545000023259001,zcrm_1920545000023279143,Planned
zcrm_1920545000023280073,zcrm_1920545000023259001,zcrm_1920545000023279142,Planned
zcrm_1920545000023280075,zcrm_1920545000023259001,zcrm_1920545000023279141,Planned
zcrm_1920545000023280077,zcrm_1920545000023259001,zcrm_1920545000023279140,Planned
zcrm_1920545000023280079,zcrm_1920545000023259001,zcrm_1920545000023279139,Planned
zcrm_1920545000023280083,zcrm_1920545000023259001,zcrm_1920545000023279137,Planned
zcrm_1920545000023280085,zcrm_1920545000023259001,zcrm_1920545000023279136,Planned
zcrm_1920545000023280087,zcrm_1920545000023259001,zcrm_1920545000023279135,Planned
zcrm_1920545000023280089,zcrm_1920545000023259001,zcrm_1920545000023279134,Planned
zcrm_1920545000023280091,zcrm_1920545000023259001,zcrm_1920545000023279133,Planned
zcrm_1920545000023280093,zcrm_1920545000023259001,zcrm_1920545000023279132,Planned
zcrm_1920545000023280095,zcrm_1920545000023259001,zcrm_1920545000023279131,Planned
zcrm_1920545000023280097,zcrm_1920545000023259001,zcrm_1920545000023279130,Planned
zcrm_1920545000023280099,zcrm_1920545000023259001,zcrm_1920545000023279129,Planned
zcrm_1920545000023280101,zcrm_1920545000023259001,zcrm_1920545000023279128,Planned
zcrm_1920545000023280103,zcrm_1920545000023259001,zcrm_1920545000023279127,Planned
zcrm_1920545000023280105,zcrm_1920545000023259001,zcrm_1920545000023279126,Planned
zcrm_1920545000023280107,zcrm_1920545000023259001,zcrm_1920545000023279125,Planned
zcrm_1920545000023280109,zcrm_1920545000023259001,zcrm_1920545000023279124,Planned
zcrm_1920545000023280111,zcrm_1920545000023259001,zcrm_1920545000023279123,Planned
zcrm_1920545000023280113,zcrm_1920545000023259001,zcrm_1920545000023279122,Planned
zcrm_1920545000023280115,zcrm_1920545000023259001,zcrm_1920545000023279121,Planned
zcrm_1920545000023280119,zcrm_1920545000023259001,zcrm_1920545000023279119,Planned
zcrm_1920545000023280121,zcrm_1920545000023259001,zcrm_1920545000023279118,Planned
zcrm_1920545000023280123,zcrm_1920545000023259001,zcrm_1920545000023279117,Planned
zcrm_1920545000023280125,zcrm_1920545000023259001,zcrm_1920545000023279116,Planned
zcrm_1920545000023280129,zcrm_1920545000023259001,zcrm_1920545000023279114,Planned
zcrm_1920545000023280131,zcrm_1920545000023259001,zcrm_1920545000023279113,Planned
zcrm_1920545000023280133,zcrm_1920545000023259001,zcrm_1920545000023279112,Planned
zcrm_1920545000023280135,zcrm_1920545000023259001,zcrm_1920545000023279111,Planned
zcrm_1920545000023280137,zcrm_1920545000023259001,zcrm_1920545000023279110,Planned
zcrm_1920545000023280141,zcrm_1920545000023259001,zcrm_1920545000023279108,Planned
zcrm_1920545000023280143,zcrm_1920545000023259001,zcrm_1920545000023279107,Planned
zcrm_1920545000023280145,zcrm_1920545000023259001,zcrm_1920545000023279106,Planned
zcrm_1920545000023280147,zcrm_1920545000023259001,zcrm_1920545000023279105,Planned
zcrm_1920545000023280149,zcrm_1920545000023259001,zcrm_1920545000023279104,Planned
zcrm_1920545000023280151,zcrm_1920545000023259001,zcrm_1920545000023279103,Planned
zcrm_1920545000023280153,zcrm_1920545000023259001,zcrm_1920545000023279102,Planned
zcrm_1920545000023280155,zcrm_1920545000023259001,zcrm_1920545000023279101,Planned
zcrm_1920545000023280157,zcrm_1920545000023259001,zcrm_1920545000023279100,Planned
zcrm_1920545000023280159,zcrm_1920545000023259001,zcrm_1920545000023279099,Planned
zcrm_1920545000023280161,zcrm_1920545000023259001,zcrm_1920545000023279098,Planned
zcrm_1920545000023280163,zcrm_1920545000023259001,zcrm_1920545000023279097,Planned
zcrm_1920545000023280165,zcrm_1920545000023259001,zcrm_1920545000023279096,Planned
zcrm_1920545000023280167,zcrm_1920545000023259001,zcrm_1920545000023279095,Planned
zcrm_1920545000023280169,zcrm_1920545000023259001,zcrm_1920545000023279094,Planned
zcrm_1920545000023280171,zcrm_1920545000023259001,zcrm_1920545000023279093,Planned
zcrm_1920545000023280173,zcrm_1920545000023259001,zcrm_1920545000023279092,Planned
zcrm_1920545000023280175,zcrm_1920545000023259001,zcrm_1920545000023040270,Planned
zcrm_1920545000023280177,zcrm_1920545000023259001,zcrm_1920545000023040258,Planned
zcrm_1920545000023280181,zcrm_1920545000023259001,zcrm_1920545000023285092,Planned
zcrm_1920545000023280183,zcrm_1920545000023259001,zcrm_1920545000023285093,Planned
zcrm_1920545000023280185,zcrm_1920545000023259001,zcrm_1920545000023285094,Planned
zcrm_1920545000023280187,zcrm_1920545000023259001,zcrm_1920545000023285095,Planned
zcrm_1920545000023280189,zcrm_1920545000023259001,zcrm_1920545000023285096,Planned
zcrm_1920545000023280191,zcrm_1920545000023259001,zcrm_1920545000023285097,Planned
zcrm_1920545000023280193,zcrm_1920545000023259001,zcrm_1920545000023285098,Planned
zcrm_1920545000023890072,zcrm_1920545000023890053,zcrm_1920545000023890032,Planned
zcrm_1920545000023890213,zcrm_1920545000023890194,zcrm_1920545000023920183,Planned
zcrm_1920545000023890215,zcrm_1920545000023890194,zcrm_1920545000023920182,Planned
zcrm_1920545000023890217,zcrm_1920545000023890194,zcrm_1920545000023920181,Planned
zcrm_1920545000023890219,zcrm_1920545000023890194,zcrm_1920545000023920180,Planned
zcrm_1920545000023890221,zcrm_1920545000023890194,zcrm_1920545000023920179,Planned
zcrm_1920545000023890223,zcrm_1920545000023890194,zcrm_1920545000023920178,Planned
zcrm_1920545000023890225,zcrm_1920545000023890194,zcrm_1920545000023920177,Planned
zcrm_1920545000023890227,zcrm_1920545000023890194,zcrm_1920545000023920176,Planned
zcrm_1920545000023890229,zcrm_1920545000023890194,zcrm_1920545000023920175,Planned
zcrm_1920545000023890231,zcrm_1920545000023890194,zcrm_1920545000023920174,Planned
zcrm_1920545000023890233,zcrm_1920545000023890194,zcrm_1920545000023920173,Planned
zcrm_1920545000023890235,zcrm_1920545000023890194,zcrm_1920545000023920172,Planned
zcrm_1920545000023890237,zcrm_1920545000023890194,zcrm_1920545000023920171,Planned
zcrm_1920545000023890239,zcrm_1920545000023890194,zcrm_1920545000023920170,Planned
zcrm_1920545000023890241,zcrm_1920545000023890194,zcrm_1920545000023920169,Planned
zcrm_1920545000023890243,zcrm_1920545000023890194,zcrm_1920545000023920168,Planned
zcrm_1920545000023890245,zcrm_1920545000023890194,zcrm_1920545000023920167,Planned
zcrm_1920545000023890247,zcrm_1920545000023890194,zcrm_1920545000023920166,Planned
zcrm_1920545000023890249,zcrm_1920545000023890194,zcrm_1920545000023920165,Planned
zcrm_1920545000023890251,zcrm_1920545000023890194,zcrm_1920545000023920164,Planned
zcrm_1920545000023890253,zcrm_1920545000023890194,zcrm_1920545000023920163,Planned
zcrm_1920545000023890255,zcrm_1920545000023890194,zcrm_1920545000023920162,Planned
zcrm_1920545000023890257,zcrm_1920545000023890194,zcrm_1920545000023920161,Planned
zcrm_1920545000023890259,zcrm_1920545000023890194,zcrm_1920545000023920160,Planned
zcrm_1920545000023890261,zcrm_1920545000023890194,zcrm_1920545000023920159,Planned
zcrm_1920545000023890263,zcrm_1920545000023890194,zcrm_1920545000023920158,Planned
zcrm_1920545000023890267,zcrm_1920545000023890194,zcrm_1920545000023920156,Planned
zcrm_1920545000023890269,zcrm_1920545000023890194,zcrm_1920545000023920155,Planned
zcrm_1920545000023890271,zcrm_1920545000023890194,zcrm_1920545000023920154,Planned
zcrm_1920545000023890273,zcrm_1920545000023890194,zcrm_1920545000023920153,Planned
zcrm_1920545000023890275,zcrm_1920545000023890194,zcrm_1920545000023920152,Planned
zcrm_1920545000023890277,zcrm_1920545000023890194,zcrm_1920545000023920151,Planned
zcrm_1920545000023890279,zcrm_1920545000023890194,zcrm_1920545000023920150,Planned
zcrm_1920545000023890281,zcrm_1920545000023890194,zcrm_1920545000023920149,Planned
zcrm_1920545000023890283,zcrm_1920545000023890194,zcrm_1920545000023920148,Planned
zcrm_1920545000023890285,zcrm_1920545000023890194,zcrm_1920545000023920147,Planned
zcrm_1920545000023890287,zcrm_1920545000023890194,zcrm_1920545000023920146,Planned
zcrm_1920545000023890289,zcrm_1920545000023890194,zcrm_1920545000023920145,Planned
zcrm_1920545000023890291,zcrm_1920545000023890194,zcrm_1920545000023920144,Planned
zcrm_1920545000023890293,zcrm_1920545000023890194,zcrm_1920545000023920143,Planned
zcrm_1920545000023890295,zcrm_1920545000023890194,zcrm_1920545000023920142,Planned
zcrm_1920545000023890297,zcrm_1920545000023890194,zcrm_1920545000023920141,Planned
zcrm_1920545000023890299,zcrm_1920545000023890194,zcrm_1920545000023920140,Planned
zcrm_1920545000023890301,zcrm_1920545000023890194,zcrm_1920545000023920139,Planned
zcrm_1920545000023890303,zcrm_1920545000023890194,zcrm_1920545000023920138,Planned
zcrm_1920545000023890305,zcrm_1920545000023890194,zcrm_1920545000023920137,Planned
zcrm_1920545000023890307,zcrm_1920545000023890194,zcrm_1920545000023920136,Planned
zcrm_1920545000023890309,zcrm_1920545000023890194,zcrm_1920545000023920135,Planned
zcrm_1920545000023890311,zcrm_1920545000023890194,zcrm_1920545000023920134,Planned
zcrm_1920545000023890313,zcrm_1920545000023890194,zcrm_1920545000023920133,Planned
zcrm_1920545000023890315,zcrm_1920545000023890194,zcrm_1920545000023920132,Planned
zcrm_1920545000023890317,zcrm_1920545000023890194,zcrm_1920545000023920131,Planned
zcrm_1920545000023890319,zcrm_1920545000023890194,zcrm_1920545000023920130,Planned
zcrm_1920545000023890321,zcrm_1920545000023890194,zcrm_1920545000023920129,Planned
zcrm_1920545000023890323,zcrm_1920545000023890194,zcrm_1920545000023920128,Planned
zcrm_1920545000023890325,zcrm_1920545000023890194,zcrm_1920545000023920127,Planned
zcrm_1920545000023890955,zcrm_1920545000023890194,zcrm_1920545000023279140,Planned
zcrm_1920545000023925021,zcrm_1920545000023890194,zcrm_1920545000003686286,Planned
zcrm_1920545000023925264,zcrm_1920545000023890053,zcrm_1920545000023925241,Planned
zcrm_1920545000023925315,zcrm_1920545000023890053,zcrm_1920545000023925292,Planned
zcrm_1920545000023925320,zcrm_1920545000023890053,zcrm_1920545000023925269,Planned
zcrm_1920545000024029026,zcrm_1920545000023890053,zcrm_1920545000024029003,Planned
zcrm_1920545000024029181,zcrm_1920545000024029125,zcrm_1920545000024029160,Planned
zcrm_1920545000024029209,zcrm_1920545000024029125,zcrm_1920545000024029186,Planned
zcrm_1920545000024029235,zcrm_1920545000024029125,zcrm_1920545000024029214,Planned
zcrm_1920545000024029261,zcrm_1920545000024029125,zcrm_1920545000024029240,Planned
zcrm_1920545000024029321,zcrm_1920545000024029125,zcrm_1920545000024029266,Planned
zcrm_1920545000024029347,zcrm_1920545000024029125,zcrm_1920545000024029326,Planned
zcrm_1920545000024029373,zcrm_1920545000024029125,zcrm_1920545000024029352,Planned
zcrm_1920545000024029399,zcrm_1920545000024029125,zcrm_1920545000024029378,Planned
zcrm_1920545000024029425,zcrm_1920545000024029125,zcrm_1920545000024029404,Planned
zcrm_1920545000024029451,zcrm_1920545000024029125,zcrm_1920545000024029430,Planned
zcrm_1920545000024029496,zcrm_1920545000024029125,zcrm_1920545000024029475,Planned
zcrm_1920545000024029522,zcrm_1920545000024029125,zcrm_1920545000024029501,Planned
zcrm_1920545000024029548,zcrm_1920545000024029125,zcrm_1920545000024029527,Planned
zcrm_1920545000024197043,zcrm_1920545000024197001,zcrm_1920545000024197020,Planned
zcrm_1920545000024197071,zcrm_1920545000024197001,zcrm_1920545000024197048,Planned
zcrm_1920545000024197099,zcrm_1920545000024197001,zcrm_1920545000024197076,Planned
zcrm_1920545000024197127,zcrm_1920545000024197001,zcrm_1920545000024197104,Planned
zcrm_1920545000024197183,zcrm_1920545000024197001,zcrm_1920545000024197160,Planned
zcrm_1920545000024197211,zcrm_1920545000024197001,zcrm_1920545000024197188,Planned
zcrm_1920545000024197216,zcrm_1920545000024197001,zcrm_1920545000019314064,Planned
zcrm_1920545000024197242,zcrm_1920545000024197001,zcrm_1920545000024197221,Planned
zcrm_1920545000024197273,zcrm_1920545000024197001,zcrm_1920545000024197250,Planned
zcrm_1920545000024197301,zcrm_1920545000024197001,zcrm_1920545000024197278,Planned
zcrm_1920545000024197327,zcrm_1920545000024197001,zcrm_1920545000024197306,Planned
zcrm_1920545000024197369,zcrm_1920545000024197001,zcrm_1920545000024197348,Planned
zcrm_1920545000024197395,zcrm_1920545000024197001,zcrm_1920545000024197374,Planned
zcrm_1920545000024197421,zcrm_1920545000024197001,zcrm_1920545000024197400,Planned
zcrm_1920545000024197468,zcrm_1920545000024197001,zcrm_1920545000024197447,Planned
zcrm_1920545000024197496,zcrm_1920545000024197001,zcrm_1920545000024197473,Planned
zcrm_1920545000024197537,zcrm_1920545000024197001,zcrm_1920545000024197516,Planned
zcrm_1920545000024197565,zcrm_1920545000024197001,zcrm_1920545000024197542,Planned
zcrm_1920545000024197591,zcrm_1920545000024197001,zcrm_1920545000024197570,Planned
zcrm_1920545000024197617,zcrm_1920545000024197001,zcrm_1920545000024197596,Planned
zcrm_1920545000024197643,zcrm_1920545000024197001,zcrm_1920545000024197622,Planned
zcrm_1920545000024197671,zcrm_1920545000024197001,zcrm_1920545000024197648,Planned
zcrm_1920545000024197683,zcrm_1920545000024197001,zcrm_1920545000019758114,Planned
zcrm_1920545000024197709,zcrm_1920545000024197001,zcrm_1920545000024197688,Planned
zcrm_1920545000024197752,zcrm_1920545000024197001,zcrm_1920545000024197729,Planned
zcrm_1920545000024197778,zcrm_1920545000024197001,zcrm_1920545000024197757,Planned
zcrm_1920545000024197806,zcrm_1920545000024197001,zcrm_1920545000024197783,Planned
zcrm_1920545000024197834,zcrm_1920545000024197001,zcrm_1920545000024197811,Planned
zcrm_1920545000024197862,zcrm_1920545000024197001,zcrm_1920545000024197839,Planned
zcrm_1920545000024197890,zcrm_1920545000024197001,zcrm_1920545000024197867,Planned
zcrm_1920545000024197918,zcrm_1920545000024197001,zcrm_1920545000024197895,Planned
zcrm_1920545000024197923,zcrm_1920545000024197001,zcrm_1920545000021903144,Planned
zcrm_1920545000024197981,zcrm_1920545000024197001,zcrm_1920545000024197958,Planned
zcrm_1920545000024198009,zcrm_1920545000024197001,zcrm_1920545000024197986,Planned
zcrm_1920545000024198037,zcrm_1920545000024197001,zcrm_1920545000001383003,Planned
zcrm_1920545000024199088,zcrm_1920545000024197001,zcrm_1920545000024199065,Planned
zcrm_1920545000024199096,zcrm_1920545000024197001,zcrm_1920545000012587001,Planned
zcrm_1920545000024199124,zcrm_1920545000024197001,zcrm_1920545000024199101,Planned
zcrm_1920545000024199152,zcrm_1920545000024197001,zcrm_1920545000024199129,Planned
zcrm_1920545000024199180,zcrm_1920545000024197001,zcrm_1920545000024199157,Planned
zcrm_1920545000024199208,zcrm_1920545000024197001,zcrm_1920545000024199185,Planned
zcrm_1920545000024302220,zcrm_1920545000023890053,zcrm_1920545000024302199,Planned
zcrm_1920545000024358024,zcrm_1920545000023890053,zcrm_1920545000024358001,Planned
zcrm_1920545000024411027,zcrm_1920545000023890053,zcrm_1920545000024411001,Planned
zcrm_1920545000024566219,zcrm_1920545000023259001,zcrm_1920545000024566191,Planned
zcrm_1920545000024792020,zcrm_1920545000024792001,zcrm_1920545000024527001,Planned
zcrm_1920545000024792022,zcrm_1920545000024792001,zcrm_1920545000024721001,Planned
zcrm_1920545000024792024,zcrm_1920545000024792001,zcrm_1920545000024566191,Planned
zcrm_1920545000024792026,zcrm_1920545000024792001,zcrm_1920545000024566032,Planned
zcrm_1920545000024792028,zcrm_1920545000024792001,zcrm_1920545000024539169,Planned
zcrm_1920545000024792030,zcrm_1920545000024792001,zcrm_1920545000024527093,Planned
zcrm_1920545000024792032,zcrm_1920545000024792001,zcrm_1920545000024599173,Planned
zcrm_1920545000024792034,zcrm_1920545000024792001,zcrm_1920545000024599117,Planned
zcrm_1920545000024792036,zcrm_1920545000024792001,zcrm_1920545000024742011,Planned
zcrm_1920545000024792038,zcrm_1920545000024792001,zcrm_1920545000024599001,Planned
zcrm_1920545000024792040,zcrm_1920545000024792001,zcrm_1920545000024539141,Planned
zcrm_1920545000024792042,zcrm_1920545000024792001,zcrm_1920545000024539001,Planned
zcrm_1920545000024792044,zcrm_1920545000024792001,zcrm_1920545000024527061,Planned
zcrm_1920545000024792046,zcrm_1920545000024792001,zcrm_1920545000024485001,Planned
zcrm_1920545000024835001,zcrm_1920545000024792001,zcrm_1920545000024792076,Planned
zcrm_1920545000024835035,zcrm_1920545000024792001,zcrm_1920545000024835007,Planned
zcrm_1920545000024835204,zcrm_1920545000024835185,zcrm_1920545000022948628,Planned
zcrm_1920545000024835206,zcrm_1920545000024835185,zcrm_1920545000022948518,Planned
zcrm_1920545000024835208,zcrm_1920545000024835185,zcrm_1920545000022948496,Planned
zcrm_1920545000024835210,zcrm_1920545000024835185,zcrm_1920545000022948474,Planned
zcrm_1920545000024835212,zcrm_1920545000024835185,zcrm_1920545000022948392,Planned
zcrm_1920545000024835214,zcrm_1920545000024835185,zcrm_1920545000022948370,Planned
zcrm_1920545000024835216,zcrm_1920545000024835185,zcrm_1920545000022948346,Planned
zcrm_1920545000024835218,zcrm_1920545000024835185,zcrm_1920545000022948324,Planned
zcrm_1920545000024835220,zcrm_1920545000024835185,zcrm_1920545000022948302,Planned
zcrm_1920545000024835222,zcrm_1920545000024835185,zcrm_1920545000022948258,Planned
zcrm_1920545000024835224,zcrm_1920545000024835185,zcrm_1920545000022948214,Planned
zcrm_1920545000024835226,zcrm_1920545000024835185,zcrm_1920545000022948170,Planned
zcrm_1920545000024835228,zcrm_1920545000024835185,zcrm_1920545000022948104,Planned
zcrm_1920545000024835230,zcrm_1920545000024835185,zcrm_1920545000022948082,Planned
zcrm_1920545000024835232,zcrm_1920545000024835185,zcrm_1920545000022948236,Planned
zcrm_1920545000024835234,zcrm_1920545000024835185,zcrm_1920545000022948148,Planned
zcrm_1920545000024835236,zcrm_1920545000024835185,zcrm_1920545000022948126,Planned
zcrm_1920545000024835238,zcrm_1920545000024835185,zcrm_1920545000022948672,Planned
