Company_Name,Category,Address,Url,Latitude,Longitude,State,Territory
Apollo Clinic Chittoor,Medical Center,"Thotapalyam, Chittoor, Andhra Pradesh 517001, India",https://www.google.co.kr/maps/place/Apollo+Clinic+Chittoor/data=!4m5!3m4!1s0x3bad5c02ca590cb7:0xfa3286320641476!8m2!3d13.2154895!4d79.0985889?authuser=0&hl=en&rclk=1,13.2154895,79.0985889,Andhra Pradesh,South
Lalitha Super Speciality Hospitals,Hospital,"Kothapet Main Rd, Kothapeta, Guntur, Andhra Pradesh 522001, India",https://www.google.co.kr/maps/place/Lalitha+Super+Speciality+Hospitals/data=!4m5!3m4!1s0x3a4a753604648f75:0xfcf9c52530630688!8m2!3d16.295595!4d80.4496025?authuser=0&hl=en&rclk=1,16.295595,80.4496025,Andhra Pradesh,South
"Rainbow Children's Hospital & BirthRight by Rainbow, Vizag",Children's hospital,"Plot No.15A, Survey No.21 & 27 Health City, Chinnagadili, Andhra Pradesh 530040, India","https://www.google.co.kr/maps/place/Rainbow+Children's+Hospital+%26+BirthRight+by+Rainbow,+Vizag/data=!4m5!3m4!1s0x3a395d3f3855c5b7:0xbedafdcebfd12d19!8m2!3d17.7635001!4d83.3111261?authuser=0&hl=en&rclk=1",17.7635001,83.3111261,Andhra Pradesh,South
Andhra Hospitals-Childrens OP Clinic,Hospital,"K Convention Centre, Vasantha Colony, Kanchikacherla, Andhra Pradesh 521180, India",https://www.google.co.kr/maps/place/Andhra+Hospitals-Childrens+OP+Clinic/data=!4m5!3m4!1s0x3a35958c79ca5cf9:0xc29ad5a4114b7228!8m2!3d16.6822811!4d80.3914592?authuser=0&hl=en&rclk=1,16.6822811,80.3914592,Andhra Pradesh,South
HOSPITAL,Hospital,"2FFJ+QR5, Bodipalem, Andhra Pradesh 522315, India",https://www.google.co.kr/maps/place/HOSPITAL/data=!4m5!3m4!1s0x3a4a1496c8c14657:0x9a840a57b4f95af0!8m2!3d16.024384!4d80.4821182?authuser=0&hl=en&rclk=1,16.024384,80.4821182,Andhra Pradesh,South
Hospital,Hospital,"Anantapur - Tadipatri - Guntur Hwy, Edlapadu, Andhra Pradesh 522233, India",https://www.google.co.kr/maps/place/Hospital/data=!4m5!3m4!1s0x3a4a7ba9b519449f:0x3131518b7d527cd8!8m2!3d16.1695538!4d80.2238718?authuser=0&hl=en&rclk=1,16.1695538,80.2238718,Andhra Pradesh,South
Hospital,Hospital,"Netaji Nagar, Nellore, Andhra Pradesh 524004, India",https://www.google.co.kr/maps/place/Hospital/data=!4m5!3m4!1s0x3a4cf2ddbf27e523:0xd04ea6e1cb360ee7!8m2!3d14.4223698!4d79.9568693?authuser=0&hl=en&rclk=1,14.4223698,79.9568693,Andhra Pradesh,South
SIMS Hospital,Medical clinic,"29-6-4, Malladi Vari St, Venkatswara Rao Street, Suryaraopeta, Governor Peta, Vijayawada, Andhra Pradesh 520002, India",https://www.google.co.kr/maps/place/SIMS+Hospital/data=!4m5!3m4!1s0x3a35f00013446e97:0x592c82da38247e0c!8m2!3d16.5114918!4d80.6318824?authuser=0&hl=en&rclk=1,16.5114918,80.6318824,Andhra Pradesh,South
Gov. Hospital,Hospital,"5CJW+RJ2, Vatticherukuru, Andhra Pradesh 522212, India",https://www.google.co.kr/maps/place/Gov.+Hospital/data=!4m5!3m4!1s0x3a4a7328e2099fcd:0x2303dfdf60240c8!8m2!3d16.1820211!4d80.4465106?authuser=0&hl=en&rclk=1,16.1820211,80.4465106,Andhra Pradesh,South
Rainbow Children's Clinic and Birthright by Rainbow Clinic,Children's hospital,"29-4-4, Kodandarami Reddy St, Venkatswara Rao Street, Governor Peta, Vijayawada, Andhra Pradesh 520001, India",https://www.google.co.kr/maps/place/Rainbow+Children's+Clinic+and+Birthright+by+Rainbow+Clinic/data=!4m5!3m4!1s0x3a35f00048b2f779:0x5313cfe969630f59!8m2!3d16.5116207!4d80.6308629?authuser=0&hl=en&rclk=1,16.5116207,80.6308629,Andhra Pradesh,South
Ahalya Nursing Home,Private hospital,"behind Sivalayam Street, Ganeshrao Peta, Kothapeta, Guntur, Andhra Pradesh 522001, India",https://www.google.co.kr/maps/place/Ahalya+Nursing+Home/data=!4m5!3m4!1s0x3a4a754931ccf2b9:0xcb60f8805d9e58b!8m2!3d16.30023!4d80.449249?authuser=0&hl=en&rclk=1,16.30023,80.449249,Andhra Pradesh,South
NRI General Hospital,Private hospital,"NRI Hospital Road, Chinakakani, Mangalagiri, Andhra Pradesh 522503, India",https://www.google.co.kr/maps/place/NRI+General+Hospital/data=!4m5!3m4!1s0x3a35f6b2d024d983:0xfdc50de2d1934190!8m2!3d16.4149147!4d80.5575021?authuser=0&hl=en&rclk=1,16.4149147,80.5575021,Andhra Pradesh,South
Driver,Hospital,"behind American hospital, Kondapalli, Andhra Pradesh 521228, India",https://www.google.co.kr/maps/place/Driver/data=!4m5!3m4!1s0x3a35ebe01e949071:0x23bd2534a735b2a!8m2!3d16.620692!4d80.5420019?authuser=0&hl=en&rclk=1,16.620692,80.5420019,Andhra Pradesh,South
ESIC-Markapur,Hospital,"Ganesh Nagar Road, Shivaji Nagar, Markapur, Andhra Pradesh 523316, India",https://www.google.co.kr/maps/place/ESIC-Markapur/data=!4m5!3m4!1s0x3bb531bd7add88ff:0x12d59e3cb91f6ee!8m2!3d15.7369766!4d79.2671087?authuser=0&hl=en&rclk=1,15.7369766,79.2671087,Andhra Pradesh,South
"Sri Sathya Sai General Hospital, Prasanthi Nilayam",Hospital,"Prasanthi Nilayam, Puttaparthi Main Rd, Anantapur District, Puttaparthi, Andhra Pradesh 515134, India","https://www.google.co.kr/maps/place/Sri+Sathya+Sai+General+Hospital,+Prasanthi+Nilayam/data=!4m5!3m4!1s0x3bb164ca4df4a9df:0x5003751c896dbdc2!8m2!3d14.1631961!4d77.8112936?authuser=0&hl=en&rclk=1",14.1631961,77.8112936,Andhra Pradesh,South
