Company_Name,Category,Address,Url
Country Club Fitness & Vacations,Gym,"44-45, Madhya Marg, 9-D, Sector 9, Chandigarh, 160009, India",https://www.google.co.kr/maps/place/Country+Club+Fitness+%26+Vacations/data=!4m5!3m4!1s0x390fed18eb096f09:0x436197b2d3dd9b24!8m2!3d30.7292899!4d76.8012858?authuser=0&hl=en&rclk=1
Vertical Body Fitness,Gym,"80-81(Basement, SCO, Madhya Marg, Sector 8C, Chandigarh, 160009, India",https://www.google.co.kr/maps/place/Vertical+Body+Fitness/data=!4m5!3m4!1s0x390fed0d83d3c029:0xe30e2913ed42563c!8m2!3d30.740493!4d76.790967?authuser=0&hl=en&rclk=1
Balaji Health Club,Gym,"S.C.O 87-88, Top Floor, Sector 40C, Chandigarh, 160036, India",https://www.google.co.kr/maps/place/Balaji+Health+Club/data=!4m5!3m4!1s0x390fef4f08cd8499:0x69477e2bdba3f3bc!8m2!3d30.7360721!4d76.7347745?authuser=0&hl=en&rclk=1
Friends Fitness Gym,Gym,"SCO-68, Keshoram Complex, Sanatan, Sector 45 C, Opposite Sanatan Dharam Mandir, Chandigarh, 160047, India",https://www.google.co.kr/maps/place/Friends+Fitness+Gym/data=!4m5!3m4!1s0x390fec47e5634351:0xc1fe8b7956d61005!8m2!3d30.7055209!4d76.7576002?authuser=0&hl=en&rclk=1
Fit90 Transformation - Personal Trainer In Chandigarh | Personal Trainer At home In Chandigarh,Gym,"#1450/A, 35B, Chandigarh, 160022, India",https://www.google.co.kr/maps/place/Fit90+Transformation+-+Personal+Trainer+In+Chandigarh+%7C+Personal+Trainer+At+home+In+Chandigarh/data=!4m5!3m4!1s0x390fedb110000007:0x183207a52e9e6405!8m2!3d30.725979!4d76.764671?authuser=0&hl=en&rclk=1
Sweat & Built gym,Gym,"Daddu Majra Rd, Village Daddu Majra Colony, Daddu Majra Colony, Chandigarh, 160014, India",https://www.google.co.kr/maps/place/Sweat+%26+Built+gym/data=!4m5!3m4!1s0x390fef55c347ead7:0xe652a7a061170a59!8m2!3d30.7563734!4d76.7331831?authuser=0&hl=en&rclk=1
CLTA Gym,Gym,"QQ2P+3FG, 10C, Sector 10, Chandigarh, 160011, India",https://www.google.co.kr/maps/place/CLTA+Gym/data=!4m5!3m4!1s0x390fed7137bb8699:0x749f4c9f2591b76!8m2!3d30.7501898!4d76.7861938?authuser=0&hl=en&rclk=1
New Friend Fitness Center,Gym,"SCO 45, Top Floor, Jan Marg, Sector 42C, Sector 42, Chandigarh, 160042, India",https://www.google.co.kr/maps/place/New+Friend+Fitness+Center/data=!4m5!3m4!1s0x390fedd1e6f013dd:0xcaad5a3da661ff69!8m2!3d30.7229756!4d76.744682?authuser=0&hl=en&rclk=1
Cuts & Curves Gym,Gym,"SCO 27, 2nd Floor, 15C, Sector 15, Chandigarh, India",https://www.google.co.kr/maps/place/Cuts+%26+Curves+Gym/data=!4m5!3m4!1s0x390fed9b3bc448b9:0x3817c727d6c0d75d!8m2!3d30.7519171!4d76.7721836?authuser=0&hl=en&rclk=1
GYM FITNESS ZONE,Fitness center,"SCO-58, Basement, Sector 46-C, near Shiv Mandir, Chandigarh, 160047, India",https://www.google.co.kr/maps/place/GYM+FITNESS+ZONE/data=!4m5!3m4!1s0x390fec4240a7629b:0x2459df51c6694058!8m2!3d30.7000889!4d76.7658171?authuser=0&hl=en&rclk=1
CHAMPION FITNESS GYM,Gym,"1945, Burail, Burail Village, Sector 45, Chandigarh, 160047, India",https://www.google.co.kr/maps/place/CHAMPION+FITNESS+GYM/data=!4m5!3m4!1s0x390fed6d144bd141:0x96a19fa2c79cb3ec!8m2!3d30.7086425!4d76.7640628?authuser=0&hl=en&rclk=1
GYM,Gym,"Near, CRPF Rd, Behlana, Chandigarh, 160002, India",https://www.google.co.kr/maps/place/GYM/data=!4m5!3m4!1s0x390fed1186258abf:0xbf49886513ac8cfd!8m2!3d30.6789942!4d76.7991254?authuser=0&hl=en&rclk=1
Fire?��Gym ?�� - FG Health Club,Gym,"21C Market, Sco 38, 2nd Floor, Sector, Chandigarh, 160021, India",https://www.google.co.kr/maps/place/Fire%F0%9F%94%A5Gym+%F0%9F%92%AA+-+FG+Health+Club/data=!4m5!3m4!1s0x390feda99dc30e0b:0x5868ef993260acf6!8m2!3d30.7260589!4d76.7769835?authuser=0&hl=en&rclk=1
Burn Gym & Spa,Gym,"134, 135, Madhya Marg, Sector 8C, Sector 26, Chandigarh, 160018, India",https://www.google.co.kr/maps/place/Burn+Gym+%26+Spa/data=!4m5!3m4!1s0x390fed110f05e31d:0x67545093c11164bf!8m2!3d30.7362743!4d76.7947578?authuser=0&hl=en&rclk=1
Suprama Fitness,Gym,"City Center S.C.O-285, First & Top floor, Sector 35D, Chandigarh, 160035, India",https://www.google.co.kr/maps/place/Suprama+Fitness/data=!4m5!3m4!1s0x390fed983c33a67d:0x5d0f088a764c5527!8m2!3d30.7265833!4d76.7575898?authuser=0&hl=en&rclk=1
The Pumping Weapons Fitness Gym best,Gymnasium Cz,"Sco 2411 2412, 22C, Chandigarh, 160022, India",https://www.google.co.kr/maps/place/The+Pumping+Weapons+Fitness+Gym+best/data=!4m5!3m4!1s0x390feda438744679:0x73f94939fea94b6e!8m2!3d30.7292489!4d76.7722503?authuser=0&hl=en&rclk=1
Extreme fitness gym & spa,Gym,"Main road, Sector 55, Palsora, Chandigarh, 160055, India",https://www.google.co.kr/maps/place/Extreme+fitness+gym+%26+spa/data=!4m5!3m4!1s0x390fef8215ef563d:0xde3bc83e18585faa!8m2!3d30.7304802!4d76.725487?authuser=0&hl=en&rclk=1
Flex Gym,Gym,"SCO 7, 1st & 2nd Floor, Sector 41D, Sector 41, Chandigarh, 160036, India",https://www.google.co.kr/maps/place/Flex+Gym/data=!4m5!3m4!1s0x390fedd9508e2f43:0xfc29a4616c66dcc0!8m2!3d30.7340703!4d76.7367443?authuser=0&hl=en&rclk=1
Equinoxe Gym N Spa,Gymnasium Cz,"SCO 144 - 145, 43B, Sector 43, Chandigarh, 160043, India",https://www.google.co.kr/maps/place/Equinoxe+Gym+N+Spa/data=!4m5!3m4!1s0x390fedcac5aac06d:0x71dae7cc8e483df3!8m2!3d30.718159!4d76.7544608?authuser=0&hl=en&rclk=1
Muscle Arena,Gym,"S.C.O 222, 2nd Floor, Sector 36-D, Chandigarh, 160036, India",https://www.google.co.kr/maps/place/Muscle+Arena/data=!4m5!3m4!1s0x390fedc134ed2ff3:0xdd58398a673d3e56!8m2!3d30.7340317!4d76.7526786?authuser=0&hl=en&rclk=1
Fitness First For Women,Gym,"SCO 378, 37D, Sector 37, Chandigarh, 160036, India",https://www.google.co.kr/maps/place/Fitness+First+For+Women/data=!4m5!3m4!1s0x390fed9e1cad8727:0xeeab41117e3613e!8m2!3d30.7402073!4d76.7480485?authuser=0&hl=en&rclk=1
Police Quarters And Gym&Spa,Gym,"439, 20A, Sector 20, Chandigarh, 160020, India",https://www.google.co.kr/maps/place/Police+Quarters+And+Gym%26Spa/data=!4m5!3m4!1s0x390fed0166d7f01b:0x9a928811cc33298c!8m2!3d30.7244071!4d76.7852101?authuser=0&hl=en&rclk=1
Oxi gym,Gym,"Sector 10A, Sector 10, Chandigarh, 160011, India",https://www.google.co.kr/maps/place/Oxi+gym/data=!4m5!3m4!1s0x390fed7a9d504283:0x87b63cb492bb0a17!8m2!3d30.7546526!4d76.7892318?authuser=0&hl=en&rclk=1
Club Pulse Piccadily,Fitness center,"4th Floor, Piccadily Square Mall, Sector 34A, Chandigarh, 160022, India",https://www.google.co.kr/maps/place/Club+Pulse+Piccadily/data=!4m5!3m4!1s0x390fedb21aba2ac3:0x8adf365468097859!8m2!3d30.7236617!4d76.7675023?authuser=0&hl=en&rclk=1
Athelonics Hybrid Gym,Gym,"SCO 146-148, Main Road, Sector 43, 43B, Chandigarh, 160043, India",https://www.google.co.kr/maps/place/Athelonics+Hybrid+Gym/data=!4m5!3m4!1s0x390fedcaf136f46d:0x21c7867afd35bfad!8m2!3d30.7182605!4d76.7546886?authuser=0&hl=en&rclk=1
WARRIORS PRO GYM,Gymnasium Cz,"near Municipal Office, Nayagaon, Chandigarh 160001, India",https://www.google.co.kr/maps/place/WARRIORS+PRO+GYM/data=!4m5!3m4!1s0x390ff3744a1560f9:0xa5acdf388449b5c4!8m2!3d30.7746809!4d76.7958696?authuser=0&hl=en&rclk=1
Resa fitness Swimming Pool & Gym,Fitness center,"Udyog Path, near Traffic Challan Office, Ordnance Cable Factory Colony, Sector 29 B, Sector 29, Chandigarh, 160030, India",https://www.google.co.kr/maps/place/Resa+fitness+Swimming+Pool+%26+Gym/data=!4m5!3m4!1s0x390fece5e298762f:0xab331f3b846e87f2!8m2!3d30.7110387!4d76.7970913?authuser=0&hl=en&rclk=1
FitnessMax,Physical fitness program,"house number 1078,sector 15-B, Chandigarh 160015, India",https://www.google.co.kr/maps/place/FitnessMax/data=!4m5!3m4!1s0x390fedb559368a5b:0x87fe88bd1a2b4cc!8m2!3d30.7529862!4d76.7782187?authuser=0&hl=en&rclk=1
