Company_Name,Category,Address,Url
CHC,Hospital,"Aizawl - Lunglei Rd, Thenzawl, Mizoram 796181, India",https://www.google.co.kr/maps/place/CHC/data=!4m5!3m4!1s0x374d74b58f2dbff1:0xc1daf7589390d42!8m2!3d23.2892089!4d92.7714441?authuser=0&hl=en&rclk=1
Doctor Quarter,Doctor,"43H8+WWW, North Vanlaiphai, Mizoram 796181, India",https://www.google.co.kr/maps/place/Doctor+Quarter/data=!4m5!3m4!1s0x374d1d1a797cca13:0x14a8fbe806500e2a!8m2!3d23.1298699!4d93.0673387?authuser=0&hl=en&rclk=1
Public Health Centre,Hospital,"VR59+8WM, Zobawk, Lunglei, Mizoram 796701, India",https://www.google.co.kr/maps/place/Public+Health+Centre/data=!4m5!3m4!1s0x374d39f0973420d9:0xad0c6772a42dfc6f!8m2!3d22.858344!4d92.819809?authuser=0&hl=en&rclk=1
Faith Physiotherapy Clinic,Hospital,"VPPW+G66, Chanmari, Lunglei, Mizoram 796701, India",https://www.google.co.kr/maps/place/Faith+Physiotherapy+Clinic/data=!4m5!3m4!1s0x374d41dd1754c1c9:0x5fac3033a40afd3b!8m2!3d22.8862909!4d92.7455242?authuser=0&hl=en&rclk=1
Kawrtethawveng PHC,Hospital,"V9FF+Q3P, Kawrtethawveng, Mizoram 796441, India",https://www.google.co.kr/maps/place/Kawrtethawveng+PHC/data=!4m5!3m4!1s0x37520ecf95519091:0x358ef8c53c1e0980!8m2!3d23.8744586!4d92.3726925?authuser=0&hl=en&rclk=1
Hospital,Hospital,"43H9+X3F, North Vanlaiphai, Mizoram 796181, India",https://www.google.co.kr/maps/place/Hospital/data=!4m5!3m4!1s0x374d1d10828ee151:0x1d0dd70c2bcc3cae!8m2!3d23.1299389!4d93.0676873?authuser=0&hl=en&rclk=1
Bungzung PHC,Hospital,"Vanzau Rd, Bungzung, Mizoram 796320, India",https://www.google.co.kr/maps/place/Bungzung+PHC/data=!4m5!3m4!1s0x374cf9583e5ab22b:0xa38a54cbe518db3b!8m2!3d23.2854946!4d93.2379735?authuser=0&hl=en&rclk=1
PHC Reiek,Hospital,"MJX3+QHX, Reiek, Mizoram 796501, India",https://www.google.co.kr/maps/place/PHC+Reiek/data=!4m5!3m4!1s0x374d8d7401f71dcb:0xb5283469cc3d0788!8m2!3d23.6994816!4d92.6039958?authuser=0&hl=en&rclk=1
CHC SAITUAL,Hospital,"MXJ7+V68, Saitual, Mizoram 796261, India",https://www.google.co.kr/maps/place/CHC+SAITUAL/data=!4m5!3m4!1s0x374db7a0aa37418b:0x5f984aadc7360a53!8m2!3d23.6821643!4d92.9630829?authuser=0&hl=en&rclk=1
Zawlpui Sub-Centre,Medical clinic,"2HQH+F2P, Zawlpui, Mizoram 796730, India",https://www.google.co.kr/maps/place/Zawlpui+Sub-Centre/data=!4m5!3m4!1s0x374d66f8397ac265:0xfb94136c0679d9c9!8m2!3d23.0387171!4d92.5775781?authuser=0&hl=en&rclk=1
HOPE HOSPITAL,Hospital,"Chanmari, Lunglei, Mizoram 796701, India",https://www.google.co.kr/maps/place/HOPE+HOSPITAL/data=!4m5!3m4!1s0x374d40d3b20aebcd:0x8124103940437f26!8m2!3d22.8869115!4d92.7441173?authuser=0&hl=en&rclk=1
Lawngtlai District Hospital,Hospital,"GVPQ+M7F, Chandmary, Lawngtlai, Mizoram 796891, India",https://www.google.co.kr/maps/place/Lawngtlai+District+Hospital/data=!4m5!3m4!1s0x30b2cc50707373df:0xeb25c6db824b2097!8m2!3d22.5366838!4d92.8881812?authuser=0&hl=en&rclk=1
Nazareth Hospital,Hospital,"Helipad Rd, Tumpui, Kolasib, Mizoram 796081, India",https://www.google.co.kr/maps/place/Nazareth+Hospital/data=!4m5!3m4!1s0x374e0ec6ad5aa31b:0x8c7573c9e26f7067!8m2!3d24.2334587!4d92.6741275?authuser=0&hl=en&rclk=1
