Company_Name,Category,Address,Url,latitude,longtitude
Senthil Women & Child Hospital & Vaccination Centre,Hospital,"No. 10 & 12,, Thillai Maistry Street', MG Road Area, Puducherry, 605001, India",https://www.google.co.kr/maps/place/Senthil+Women+%26+Child+Hospital+%26+Vaccination+Centre/data=!4m5!3m4!1s0x3a536180c0fd85fb:0xddc684048456b8a6!8m2!3d11.928151!4d79.8281?authuser=0&hl=en&rclk=1,11.928151,79.8281
Hamdam Hospital,Hospital,"M.G. Road, MG Road, near Hamdam Hospital, Kottakuppam, Puducherry, Tamil Nadu 605104, India",https://www.google.co.kr/maps/place/Hamdam+Hospital/data=!4m5!3m4!1s0x3a5363e40239a657:0xb7150a86e19aac56!8m2!3d11.96115!4d79.8357?authuser=0&hl=en&rclk=1,11.96115,79.8357
Puducherry HG,Hospital,"WRJM+H2V, White Town, Puducherry, 605001, India",https://www.google.co.kr/maps/place/Puducherry+HG/data=!4m5!3m4!1s0x3a53622b204243d9:0xbb6c524c0c3b6e02!8m2!3d11.9314754!4d79.8325387?authuser=0&hl=en&rclk=1,11.9314754,79.8325387
A.G. Padmavati's Hospital Ltd,General hospital,"R.S. 127/1A, ARUMATHAPURAM Villanur Main Road, Arumparthapuram, Marie Oulgaret, Puducherry, 605110, India",https://www.google.co.kr/maps/place/A.G.+Padmavati's+Hospital+Ltd/data=!4m5!3m4!1s0x3a536051123149e5:0x3382a687d3990958!8m2!3d11.9232429!4d79.7776094?authuser=0&hl=en&rclk=1,11.9232429,79.7776094
JIPMER EMS,Hospital,"Jipmer Campus Rd, Dhanvantari Nagar, Puducherry, 605006, India",https://www.google.co.kr/maps/place/JIPMER+EMS/data=!4m5!3m4!1s0x3a53613d826f5ed9:0x9adab424bcfb6507!8m2!3d11.9544564!4d79.7988679?authuser=0&hl=en&rclk=1,11.9544564,79.7988679
Mahatma Gandhi Govt. Leprosy Hospital,Hospital,"6, Lazar Kovil St, Vambakeerapalayam, Puducherry, 605004, India",https://www.google.co.kr/maps/place/Mahatma+Gandhi+Govt.+Leprosy+Hospital/data=!4m5!3m4!1s0x3a5362276e6b83c9:0xf5fa65c9e68d0899!8m2!3d11.9182349!4d79.8316645?authuser=0&hl=en&rclk=1,11.9182349,79.8316645
Pudhuvai Life Line,Hospital,"178/14, ECR Road, Opp. Sri Sankara Vidyalaya School, Lawspet, Puducherry, 605012, India",https://www.google.co.kr/maps/place/Pudhuvai+Life+Line/data=!4m5!3m4!1s0x3a536168f96d1137:0xdde680e24e4b9fbb!8m2!3d11.951594!4d79.816141?authuser=0&hl=en&rclk=1,11.951594,79.816141
East Coast Hospitals,General hospital,"No.1, Pichaiveerampattinam - Moolakulam Road, Paris Nagar, Marie Oulgaret, Puducherry 605010, India",https://www.google.co.kr/maps/place/East+Coast+Hospitals/data=!4m5!3m4!1s0x3a536055e356991d:0xdcdc7fa75ed06f48!8m2!3d11.93019!4d79.779575?authuser=0&hl=en&rclk=1,11.93019,79.779575
ayurveda panchakarma special therapy unit (govt of pondicherry),Hospital,"Lenin St, Kuyavarpalayam, Puducherry, 605005, India",https://www.google.co.kr/maps/place/ayurveda+panchakarma+special+therapy+unit+(govt+of+pondicherry)/data=!4m5!3m4!1s0x3a53617683c01b83:0x549111291c06e4cf!8m2!3d11.9352914!4d79.8131261?authuser=0&hl=en&rclk=1,11.9352914,79.8131261
Kidney Center Hospital,Hospital,"No.206, Anna Salai,, (Near Old Bus Stand, Opp to Botanical Garden), Puducherry, 605001, India",https://www.google.co.kr/maps/place/Kidney+Center+Hospital/data=!4m5!3m4!1s0x3a53618166b4c61b:0x58fe384cd2aaf9f!8m2!3d11.9282047!4d79.824484?authuser=0&hl=en&rclk=1,11.9282047,79.824484
