,Year,Month,Client,Region,Category,Net,Industry Fin
1819,2020,September,Suresh Maheshwari,Amazon,Others,1159.8214289999999,Others_Individual
1820,2020,September,Urvkash Hoyvoy,Amazon,Others,1159.8214289999999,Others_Individual
1821,2020,September,Dr.Shajin Chandran,Amazon,Others,17839.28571,Others_Individual
1822,2020,September,Saleem Nakhtare,Amazon,Others,1159.8214289999999,Others_Individual
1823,2020,September,Ainesh Gupta,Amazon,Others,17839.28571,Others_etc
1824,2020,September,Shree,Amazon,Others,1159.8214289999999,Others_etc
1825,2020,September,Deepinder Goyal,Amazon,Others,17839.28571,Others_etc
1826,2020,September,Kumar,Amazon,Others,1159.8214289999999,Others_etc
1827,2020,September,Coach For Life ,West 2,Fitness/Sports,148660.7143,Fitness
1828,2020,September,Coach For Life ,West 2,Fitness/Sports,2500.0,Fitness
1829,2020,September,Coach For Life ,West 2,Fitness/Sports,625.0,Fitness
1830,2020,September,Sparsh Technologies ,South,Enterprise,358928.5714,Others_Others Corporate
1831,2020,September,Sparsh Technologies ,South,Enterprise,0.0,Others_Others Corporate
1832,2020,September,Spunk Paradise,East,Fitness/Sports,0.0,Fitness
1833,2020,September,American Express India Pvt Ltd,South,Enterprise,549913.0,Others_Others Corporate
1834,2020,September,American Express India Pvt Ltd,South,Enterprise,0.0,Others_Others Corporate
1835,2020,September,American Express India Pvt Ltd,South,Enterprise,0.0,Others_Others Corporate
1836,2020,September,Ecostream,South,Fitness/Sports,12946.42857,Fitness
1837,2020,September,Gold's Gym  ,North,Fitness/Sports,12946.42857,Fitness
1838,2020,September,Fitday Supplemet Store ,South,Fitness/Sports,180000.0,Fitness
1839,2020,September,Fitday Supplemet Store ,South,Fitness/Sports,0.0,Fitness
1840,2020,September,Fitday Supplemet Store ,South,Fitness/Sports,0.0,Fitness
1841,2020,September,On Dukiya,Amazon,Others,1159.8214289999999,Others_Individual
1842,2020,September,VLCC Healthcare Ltd,South,Health Center,10696.42857,Others_Aesthetic
1843,2020,September,Arun C,Amazon,Others,17839.28571,Others_Individual
1844,2020,September,Vijaya,West 1,Hospitals,381964.2857,Hospital
1845,2020,September,Vijaya,West 1,Hospitals,107.1428571,Hospital
1846,2020,September,Peso Medicare Pvt  ltd,South,Health Center,6294.642857,Others_Aesthetic
1847,2020,October,Vineeth Kumar,Amazon,Others,17839.28571,Others_Individual
1848,2020,October,Sahil Patel,Amazon,Others,17839.28571,Others_Individual
1849,2020,October,Adarsh B,Amazon,Others,1231.25,Others_Individual
1850,2020,October,Praveen Kumar Mishra,Amazon,Others,1159.8214289999999,Others_etc
1851,2020,October,Laksh Agrawal ,Amazon,Others,17839.28571,Others_Individual
1852,2020,October,Mr.Mahesh,Amazon,Others,1159.8214289999999,Others_Individual
1853,2020,October,Parikshit G Lathia,West 2,Fitness/Sports,450125.0,Fitness
1854,2020,October,Parikshit G Lathia,West 2,Fitness/Sports,267.8571429,Fitness
1855,2020,October,Prayusha Parsai,Amazon,Others,8919.642856999999,Others_etc
1856,2020,October,Godfather fitness and lifestyle private limited,North,Fitness/Sports,351838.3929,Fitness
1857,2020,October,Godfather fitness and lifestyle private limited,North,Fitness/Sports,841.0714286,Fitness
1858,2020,October,Daulat Enterprises ,North,Enterprise,414000.0,Others_Others Corporate
1859,2020,October,Daulat Enterprises ,North,Enterprise,0.0,Others_Others Corporate
1860,2020,October,Thera Wellness pvt ltd,West 1,Health Center,8000.0,Others_Aesthetic
1861,2020,October,Bijo Cheriyan,Amazon,Others,1159.8214289999999,Others_etc
1862,2020,October,Rajveersinh,Amazon,Others,1159.8214289999999,Others_etc
1863,2020,October,Aadhar Hospital,North,Others,0.0,Hospital
1864,2020,October,HUMMINGBIRD HOSPITALITY AND HEALTHCARE,North,Others,0.0,Private Enterprise
1865,2020,October,AB health care Private Limited,West 2,Others,12946.42857,Others_Others Corporate
1866,2020,October,Rajveersinh,Amazon,Others,1159.8214289999999,Others_etc
1867,2020,October,Vidur Gupta,Amazon,Others,17839.28571,Others_etc
1868,2020,October,N1 FITNESS STUDIO PRIVATE LIMITED,South,Fitness/Sports,30334.82143,Fitness
1869,2020,October,Gold's Gym kalyani Nagar,West 1,Fitness/Sports,8000.0,Fitness
1870,2020,October,AJV export,Amazon,Others,17723.21429,Others_Individual
1871,2020,October,Dr. Aniket Badve,Amazon,Others,17839.28571,Others_Individual
1872,2020,October,Sparsh Technologies ,South,Enterprise,6000.0,Others_Others Corporate
1873,2020,October,Manjula challa,Amazon,Others,1159.8214289999999,Others_etc
1874,2020,October,Firoz Jamshedji,Amazon,Others,1159.8214289999999,Others_etc
1875,2020,October,Bhubaneswari Berera,Amazon,Others,17839.28571,Others_etc
1876,2020,October,Vastrakala,Amazon,Others,17723.21429,Others_etc
1877,2020,October,R3 Fitness enterprises,North,Fitness/Sports,487500.0,Fitness
1878,2020,October,R3 Fitness enterprises,North,Fitness/Sports,2250.0,Fitness
1879,2020,October,R3 Fitness enterprises,North,Fitness/Sports,428.57142860000016,Fitness
1880,2020,October,OM Meditech systems,North,Enterprise,398475.0,Others_Others Corporate
1881,2020,October,OM Meditech systems,North,Enterprise,2800.0,Others_Others Corporate
1882,2020,October,OM Meditech systems,North,Enterprise,516.0714286,Others_Others Corporate
1883,2020,October,Samant shekhar Bahera,Amazon,Others,1159.8214289999999,Others_Individual
1884,2020,October,Aneesh Sheth,Amazon,Others,17839.28571,Others_etc
1885,2020,October,Aaruna Shrinivas,Amazon,Others,1159.8214289999999,Others_Individual
1886,2020,October,Sap fitness,Amazon,Others,17839.28571,Others_Individual
1887,2020,October,M/S Chetna health,East,Fitness/Sports,332027.6786,Fitness
1888,2020,October,M/S Chetna Health,East,Fitness/Sports,0.0,Fitness
1889,2020,October,Amita Garg,Amazon,Others,17839.28571,Others_Individual
1890,2020,October,Sri Vijay,Amazon,Others,1159.8214289999999,Others_Individual
1891,2020,October,Essa Alomari,Amazon,Others,17839.28571,Others_Individual
1892,2020,October,P V Pavan Kumar,Amazon,Others,17839.28571,Others_etc
1893,2020,October,Anushri Rajvir,Amazon,Others,1159.8214289999999,Others_etc
1894,2020,October,Dr.Amit Vakanee,Amazon,Others,1159.8214289999999,Others_Individual
1895,2020,October,"The Inspector General Of Police, Grey Hounds",South,Others,0.0,Military
1896,2020,October,Fit treat,West 2,Fitness/Sports,490535.7143,Fitness
1897,2020,October,Fit treat,West 2,Fitness/Sports,535.7142857,Fitness
1898,2020,October,Rajput enterprises,West 2,Enterprise,168750.0,Others_Others Corporate
1899,2020,October,Rajput enterprises,West 2,Enterprise,0.0,Others_Others Corporate
1900,2020,October,Rajput enterprises,West 2,Enterprise,0.0,Others_Others Corporate
1901,2020,October,Rajput enterprises,West 2,Enterprise,2232.142857,Others_Others Corporate
1902,2020,October,VLCC HEALTHCARE LTD,South,Health Center,50714.285710000004,Others_Aesthetic
1903,2020,October,Kavitha J,Amazon,Others,1159.8214289999999,Others_Individual
1904,2020,October,T Venugopal,Amazon,Others,1159.8214289999999,Others_Individual
1905,2020,October,Harshit singh,Amazon,Others,17839.28571,Others_Individual
1906,2020,October,Sheriar Irani,Amazon,Others,17839.28571,Others_etc
1907,2020,November,Daxa Khant,Amazon,Others,1159.8214289999999,Others_etc
1908,2020,November,Rahul khakholia,Amazon,Others,17839.28571,Others_etc
1909,2020,November,Binson John,Amazon,Others,17839.28571,Others_etc
1910,2020,November,Smriti Rai,Amazon,Others,17839.28571,Others_etc
1911,2020,November,Rashmi Kulkarni,Amazon,Others,1159.8214289999999,Others_etc
1912,2020,November,Pramod Shrivastava,Amazon,Others,17839.28571,Others_etc
1913,2020,November,Abhishek Choubey,Amazon,Others,1159.8214289999999,Others_etc
1914,2020,November,Biswabandita Rout,Amazon,Others,1159.8214289999999,Others_etc
1915,2020,November,Bada Business Pvt ltd,Amazon,Others,17839.28571,Others_Others Corporate
1916,2020,November,Suryavilas Luxury Resorts & Spa,Amazon,Others,17839.28571,Hotel
1917,2020,November,Arth Diagnostics,West 2,Others,9322.033898,Clinic
1918,2020,November,Forcefit Gym,North,Others,1339.285714,Others_Individual
1919,2020,November,Indraprastha Medical Corporation Limited,North,Hospitals,1150000.0,Hospital
1920,2020,November,Indraprastha Medical Corporation Limited,North,Hospitals,36400.0,Hospital
1921,2020,November,Indraprastha Medical Corporation Limited,North,Hospitals,0.0,Hospital
1922,2020,November,Indraprastha Medical Corporation Limited,North,Hospitals,0.0,Hospital
1923,2020,November,Kakshith,Amazon,Others,1159.8214289999999,Others_Individual
1924,2020,November,Sivakumar Soundarapandian,Amazon,Others,17839.28571,Others_etc
1925,2020,November,Mr. Arjun Chugani,East,Others,0.0,Others_Individual
1926,2020,November,Reni Joseph,Amazon,Others,17839.28571,Others_etc
1927,2020,November,Saravaran Raju,Amazon,Others,1159.8214289999999,Others_Individual
1928,2020,November,MUDDASSIR HUSSAIN FUZAEL,Amazon,Others,17839.28571,Others_Individual
1929,2020,November,MEDICS INTERNATIONAL LIFESCIENCES LIMITED,North,Health Center,504140.1786,Others_Aesthetic
1930,2020,November,MEDICS INTERNATIONAL LIFESCIENCES LIMITED,North,Health Center,46192.85714,Others_Aesthetic
1931,2020,November,MEDICS INTERNATIONAL LIFESCIENCES LIMITED,North,Health Center,559.8214286,Others_Aesthetic
1932,2020,November,Commandant Manish Saini,Amazon,Others,17839.28571,Others_etc
1933,2020,November,Sri Ram Enter Prises,South,Enterprise,389285.7143,Others_Others Corporate
1934,2020,November,Sri Ram Enter Prises,South,Enterprise,0.0,Others_Others Corporate
1935,2020,November,Sri Ram Enter Prises,South,Enterprise,0.0,Others_Others Corporate
1936,2020,November,MACAWBER BEEKAY PVT. LTD.,North,Enterprise,7589.285714,Others_Others Corporate
1937,2020,November,Ameena Singh,Amazon,Others,1159.8214289999999,Others_etc
1938,2020,November,Gopal Pradhan,Amazon,Others,17839.28571,Others_etc
1939,2020,November,Aniket Potwekar,Amazon,Others,17839.28571,Others_etc
1940,2020,November,Rahul Kumar sinha,Amazon,Others,17839.28571,Others_Individual
1941,2020,November,Irfan,Amazon,Others,1159.8214289999999,Others_etc
1942,2020,November,ATHLETICA FITNESS LLP,West 2,Fitness/Sports,4464.285714,Fitness
1943,2020,November,Sambhu shankar Sahani,Amazon,Others,1159.8214289999999,Others_Individual
1944,2020,November,Imran Solanki,Amazon,Others,17839.28571,Others_Individual
1945,2020,November,Mahantesh Kurubar,Amazon,Others,1159.8214289999999,Others_Individual
1946,2020,November,Anand Ahuja,Amazon,Others,17839.28571,Others_etc
1947,2020,November,Elite Fitness,South,Fitness/Sports,6964.285714,Fitness
1948,2020,November,Be Fit Wellness Solution LLP,West 1,Fitness/Sports,25217.3913,Fitness
1949,2020,November,Santhosh GR,Amazon,Others,1159.8214289999999,Others_Individual
1950,2020,December,Harpreet Pasricha Health and Diet Clinic LLP,West 1,Fitness/Sports,160714.2857,Fitness
1951,2020,December,Harpreet Pasricha Health and Diet Clinic LLP,West 1,Fitness/Sports,0.0,Fitness
1952,2020,December,Harpreet Pasricha Health and Diet Clinic LLP,West 1,Fitness/Sports,0.0,Fitness
1953,2020,December,Suryavilas Luxury Resorts & Spa,Amazon,Others,17839.28571,Hotel
1954,2020,December,BRIGHT FUTURE TRAINING CENTER,West 1,Others,370535.7143,Private Enterprise
1955,2020,December,BRIGHT FUTURE TRAINING CENTER,West 1,Others,0.0,Private Enterprise
1956,2020,December,BRIGHT FUTURE TRAINING CENTER,West 1,Others,0.0,Private Enterprise
1957,2020,December,BRIGHT FUTURE TRAINING CENTER,West 1,Others,0.0,Private Enterprise
1958,2020,December,Jitendra Kumar,Amazon,Others,1159.8214289999999,Others_Individual
1959,2020,December,R V Sai Rajesh,Amazon,Others,8919.642856999999,Private Enterprise
1960,2020,December,Amit Kumar Garg,Amazon,Others,17839.28571,Others_etc
1961,2020,December,Ravi Kumar Jarwal,Amazon,Others,17839.28571,Others_Individual
1962,2020,December,Fab Fitness Enterprises,North,Fitness/Sports,376785.7143,Fitness
1963,2020,December,Fab Fitness Enterprises,North,Fitness/Sports,0.0,Fitness
1964,2020,December,VLCC varanasi,North,Health Center,12946.42857,Others_Aesthetic
1965,2020,December,Fit Mantra,West 2,Fitness/Sports,148230.3571,Fitness
1966,2020,December,Fit Mantra,West 2,Fitness/Sports,2800.0,Fitness
1967,2020,December,Fit Mantra,West 2,Fitness/Sports,800.0,Fitness
1968,2020,December,HEZZRON ELECTROFIT,South,Fitness/Sports,6964.285714,Fitness
1969,2020,December,Yoh Fitness,South,Fitness/Sports,12946.42857,Fitness
1970,2020,December,Krishna Kumar,Amazon,Others,1159.8214289999999,Others_etc
1971,2020,December,Harsh health and Formation fitness PVT LTD,West 2,Fitness/Sports,196425.0,Fitness
1972,2020,December,Harsh health and Formation fitness PVT LTD,West 2,Fitness/Sports,2800.0,Fitness
1973,2020,December,Harsh health and Formation fitness PVT LTD,West 2,Fitness/Sports,800.0,Fitness
1974,2020,December,Jupiter Lifeline Hospitals Ltd.,West 1,Hospitals,17857.14286,Hospital
1975,2020,December,KUK Medsolution,North,Hospitals,1285937.5,Hospital
1976,2020,December,KUK Medsolution,North,Hospitals,0.0,Hospital
1977,2020,December,KUK Medsolution,North,Hospitals,0.0,Hospital
1978,2020,December,Ashutosh Malviya,Amazon,Others,1159.8214289999999,Others_etc
1979,2020,December,Doctors of Capital,West 1,Health Center,530357.1429,Others_Aesthetic
1980,2020,December,Doctors of Capital,West 1,Health Center,535.7142857,Others_Aesthetic
1981,2020,December,Doctors of Capital,West 1,Health Center,2500.0,Others_Aesthetic
1982,2020,December,Doctors of Capital,West 1,Health Center,0.0,Others_Aesthetic
1983,2020,December,Kaleidescope Private Limited ,West 1,Fitness/Sports,392437.5,Fitness
1984,2020,December,Kaleidescope Private Limited ,West 1,Fitness/Sports,419.64285710000007,Fitness
1985,2020,December,Amit Kumar Garg,Amazon,Others,8919.642856999999,Others_etc
1986,2020,December,Fitday Pvt Ltd,South,Fitness/Sports,180000.0,Fitness
1987,2020,December,Fitday Pvt Ltd,South,Fitness/Sports,0.0,Fitness
1988,2020,December,Fitday Pvt Ltd,South,Fitness/Sports,0.0,Fitness
1989,2020,December,Be Fit Pilates ,West 1,Fitness/Sports,7142.857143000001,Fitness
1990,2020,December,Life Time Club ,North,Fitness/Sports,22767.85714,Fitness
1991,2020,December,Sparsh Technologies ,South,Enterprise,175892.8571,Others_Others Corporate
1992,2020,December,Sparsh Technologies ,South,Enterprise,0.0,Others_Others Corporate
1993,2020,December,Sparsh Technologies ,South,Enterprise,0.0,Others_Others Corporate
1994,2020,December,Sparsh Technologies ,South,Enterprise,2678.571429,Others_Others Corporate
1995,2020,December,Jammu Hospital,North,Health Center,0.0,Others_Aesthetic
1996,2020,December,RAJPUT ENTERPRISES,West 2,Enterprise,169500.0,Others_Others Corporate
1997,2020,December,RAJPUT ENTERPRISES,West 2,Enterprise,1430.357143,Others_Others Corporate
1998,2020,December,RAJPUT ENTERPRISES,West 2,Enterprise,0.0,Others_Others Corporate
1999,2020,December,RAJPUT ENTERPRISES,West 2,Enterprise,6000.0,Others_Others Corporate
2000,2021,January,Deepak Kumar Jha,Amazon,Others,0.0,Others_Individual
2001,2021,January,Somibo,West 1,Enterprise,160714.0,Others_Others Corporate
2002,2021,January,Somibo,West 1,Enterprise,0.0,Others_Others Corporate
2003,2021,January,Somibo,West 1,Enterprise,0.0,Others_Others Corporate
2004,2021,January,Hema Manjule,West 1,Health Center,176786.0,Others_Aesthetic
2005,2021,January,Hema Manjule,West 1,Health Center,36.0,Others_Aesthetic
2006,2021,January,Hema Manjule,West 1,Health Center,1750.0,Others_Aesthetic
2007,2021,January,Sparsh Technology,South,Enterprise,325893.0,Others_Others Corporate
2008,2021,January,Sparsh Technology,South,Enterprise,0.0,Others_Others Corporate
2009,2021,January,Sparsh Technology,South,Enterprise,330357.0,Others_Others Corporate
2010,2021,January,Sparsh Technology,South,Enterprise,0.0,Others_Others Corporate
2011,2021,January,Hope Healthcare,West 2,Care Center,148500.0,Private Enterprise
2012,2021,January,Hope Healthcare,West 2,Care Center,2800.0,Private Enterprise
2013,2021,January,Hope Healthcare,West 2,Care Center,522.0,Private Enterprise
2014,2021,January,Amit Bhalerao Patil,Amazon,Others,1160.0,Others_Individual
2015,2021,January,Crosscab Fitness PVT LTD,North,Fitness/Sports,21186.0,Fitness
2016,2021,January,Sachin Fitness World,South,Fitness/Sports,200000.0,Fitness
2017,2021,January,Sachin Fitness World,South,Fitness/Sports,0.0,Fitness
2018,2021,January,Sachin Fitness World,South,Fitness/Sports,0.0,Fitness
2019,2021,January,KALEIDESCOPE PRIVATE LIMITED,West 1,Enterprise,0.0,Others_Others Corporate
2020,2021,January,Anji,Amazon,Others,1160.0,Others_Individual
2021,2021,January,KB wellness,West 2,Health Center,481390.0,Others_Aesthetic
2022,2021,January,KB wellness,West 2,Health Center,582.0,Others_Aesthetic
2023,2021,January,KB wellness,West 2,Health Center,17500.0,Others_Aesthetic
2024,2021,January,Innovative Enterprises,North,Enterprise,11161.0,Others_Others Corporate
2025,2021,January,GLOBAL HEALTH PRIVATE LIMITED MEDANTA THE MEDICITY,North,Health Center,13838.0,Others_Aesthetic
2026,2021,January,Be Fit,South,Fitness/Sports,218750.0,Fitness
2027,2021,January,Be Fit,South,Fitness/Sports,0.0,Fitness
2028,2021,January,Be Fit,South,Fitness/Sports,0.0,Fitness
2029,2021,January,Nutri Essence,West 2,Health Center,1786.0,Others_Aesthetic
2030,2021,January,KUK MEDSOLUTIONS,North,Enterprise,0.0,Others_Others Corporate
2031,2021,January,Nisha Jariwala,West 2,Others,16964.0,Others_Individual
2032,2021,January,Apollo Hospitals Enterprise Limited,South,Hospitals,504482.0,Hospital
2033,2021,January,Apollo Hospitals Enterprise Limited,South,Hospitals,0.0,Hospital
2034,2021,January,Dr. Neena Khanna,North,Hospitals,17411.0,Hospital
2035,2021,January,Alpha Premium Fitness Center,West 1,Fitness/Sports,4018.0,Fitness
2036,2021,January,Yora Fitness Private Limited,South,Fitness/Sports,147321.0,Fitness
2037,2021,January,Yora Fitness Private Limited,South,Fitness/Sports,0.0,Fitness
2038,2021,January,Yora Fitness Private Limited,South,Fitness/Sports,0.0,Fitness
2039,2021,January,Mind soul and health,East,Others,5804.0,Private Enterprise
2040,2021,January,Ms. Sunita Patil,West 1,Others,1786.0,Others_Individual
2041,2021,January,D2 Fitness,West 1,Fitness/Sports,348080.0,Fitness
2042,2021,January,D2 Fitness,West 1,Fitness/Sports,536.0,Fitness
2043,2021,January,Fitness Passion,West 2,Fitness/Sports,400200.0,Fitness
2044,2021,January,Fitness Passion,West 2,Fitness/Sports,600.0,Fitness
2045,2021,January,INDRAPRASTHA MEDICAL CORPORATION LIMITED,North,Hospitals,70125.0,Hospital
2046,2021,January,Manisha Gautam,East,Others,0.0,Others_Individual
2047,2021,January,Aniket Anil Magar,Amazon,Others,17839.0,Others_Individual
2048,2021,January,Ishai Dalai,Amazon,Others,1160.0,Others_Individual
2049,2021,January,Tirupati Employees Welfare Society,North,Enterprise,372723.0,Others_Others Corporate
2050,2021,January,Tirupati Employees Welfare Society,North,Enterprise,12500.0,Others_Others Corporate
2051,2021,January,Tirupati Employees Welfare Society,North,Enterprise,1339.0,Others_Others Corporate
2052,2021,January,Alcon Biosciences Pvt Ltd,West 2,Scientific Research Institute,328982.0,Private Enterprise
2053,2021,January,Alcon Biosciences Pvt Ltd,West 2,Scientific Research Institute,1607.0,Private Enterprise
2054,2021,January,Anand Ahuja,Amazon,Others,0.0,Others_etc
2055,2021,January,Pinkesh Kamwani,Amazon,Others,17839.0,Others_etc
2056,2021,February,Ramesh Puranik,Amazon,Others,1160.0,Others_etc
2057,2021,February,Fitday Private limited,South,Fitness/Sports,180000.0,Fitness
2058,2021,February,Fitday Private limited,South,Fitness/Sports,0.0,Fitness
2059,2021,February,Fitday Private limited,South,Fitness/Sports,0.0,Fitness
2060,2021,February,Fitness Fusion,Amazon,Others,17839.0,Others_Individual
2061,2021,February,Vineeth Singh,Amazon,Others,17839.0,Others_Individual
2062,2021,February,VR Jwellers,Amazon,Others,17839.0,Others_Individual
2063,2021,February,Fitness Lab Private Limited,North,Fitness/Sports,189000.0,Fitness
2064,2021,February,Fitness Lab Private Limited,North,Fitness/Sports,280.0,Fitness
2065,2021,February,Fitness Lab Private Limited,North,Fitness/Sports,8.0,Fitness
2066,2021,February,Santosh Hegde,Amazon,Others,0.0,Others_etc
2067,2021,February,Shrikant Dharmadhikari,Amazon,Others,17839.0,Others_etc
2068,2021,February,Vivak Fitness and wellness Club,West 1,Fitness/Sports,5357.0,Fitness
2069,2021,February,Vikas Kumar,Amazon,Others,1160.0,Others_etc
2070,2021,February,Yogesh Sankhadasariya,Amazon,Others,17839.0,Others_etc
2071,2021,February,Jammu Hospital,North,Hospitals,19643.0,Hospital
2072,2021,February,Achieve Fitness Pvt.Ltd.,South,Fitness/Sports,3571.0,Fitness
2073,2021,February,Dr. Ashok Garg,North,Hospitals,89286.0,Hospital
2074,2021,February,TAE YOUNG KIM,Amazon,Others,17839.0,Others_Individual
2075,2021,February,Rohan Batra,Amazon,Others,17839.0,Others_etc
2076,2021,February,ALPHA Enterprises,West 2,Others,16071.0,Others_Individual
2077,2021,February,Savan Chaudhari,Amazon,Others,0.0,Others_Individual
2078,2021,February,UMB Fitness pvt ltd,South,Fitness/Sports,3800.0,Fitness
2079,2021,February,Fitness care 1,South,Fitness/Sports,47270.0,Fitness
2080,2021,February,F and F,South,Fitness/Sports,4554.0,Fitness
2081,2021,February,URTRONICS INDIA,North,Enterprise,1285938.0,Others_Others Corporate
2082,2021,February,URTRONICS INDIA,North,Enterprise,0.0,Others_Others Corporate
2083,2021,February,URTRONICS INDIA,North,Enterprise,0.0,Others_Others Corporate
2084,2021,February,Tirupati Employees Welfare Society,North,Others,5357.0,Others_Aesthetic
2085,2021,February,Silver Line Fitness Systems (P) Ltd Initiative,South,Enterprise,16607.0,Others_Others Corporate
2086,2021,February,ROBOCOM BUSINESS SYSTEMS PRIVATE LIMITED,South,Academy,468214.0,Academic
2087,2021,February,ROBOCOM BUSINESS SYSTEMS PRIVATE LIMITED,South,Academy,0.0,Academic
2088,2021,February,ROBOCOM BUSINESS SYSTEMS PRIVATE LIMITED,South,Academy,0.0,Academic
2089,2021,February,ROBOCOM BUSINESS SYSTEMS PRIVATE LIMITED,South,Academy,0.0,Academic
2090,2021,February,ROBOCOM BUSINESS SYSTEMS PRIVATE LIMITED,South,Academy,0.0,Academic
2091,2021,February,Atul Singh,Amazon,Others,1160.0,Others_Individual
2092,2021,February,SLIM Fitness Studio,South,Others,12946.0,Fitness
2093,2021,February,QNTS Fitness Pvt Ltd,East,Fitness/Sports,365000.0,Fitness
2094,2021,February,QNTS Fitness Pvt Ltd,East,Fitness/Sports,0.0,Fitness
2095,2021,February,QNTS Fitness Pvt Ltd,East,Fitness/Sports,0.0,Fitness
2096,2021,February,QNTS Fitness Pvt Ltd,East,Fitness/Sports,0.0,Fitness
2097,2021,February,QNTS Fitness Pvt Ltd,East,Fitness/Sports,0.0,Fitness
2098,2021,February,QNTS Fitness Pvt Ltd,East,Fitness/Sports,0.0,Fitness
2099,2021,February,Laltlankimi Ralte,Amazon,Others,17839.0,Others_etc
2100,2021,February,Ayush Murarka,Amazon,Others,17839.0,Others_etc
2101,2021,February,Monishree Ray,Amazon,Others,1160.0,Others_etc
2102,2021,February,Nikhil,Amazon,Others,17839.0,Others_etc
2103,2021,February,Universal Fitness Training Academy,East,Fitness/Sports,16607.0,Fitness
2104,2021,February,Avadh Club Limited,West 2,Fitness/Sports,452907.0,Fitness
2105,2021,February,Avadh Club Limited,West 2,Fitness/Sports,2800.0,Fitness
2106,2021,February,Tricity healthcare Pvt Ltd,North,Hospitals,189000.0,Hospital
2107,2021,February,Tricity healthcare Pvt Ltd,North,Hospitals,80.0,Hospital
2108,2021,February,Tricity healthcare Pvt Ltd,North,Hospitals,280.0,Hospital
2109,2021,February,VK Fitness,North,Fitness/Sports,189989.0,Fitness
2110,2021,February,VK Fitness,North,Fitness/Sports,0.0,Fitness
2111,2021,February,VK Fitness,North,Fitness/Sports,0.0,Fitness
2112,2021,February,JUPITER HOSPITAL PROJECTS PRIVATE LIMITED,West 2,Hospitals,410304.0,Hospital
2113,2021,February,JUPITER HOSPITAL PROJECTS PRIVATE LIMITED,West 2,Hospitals,413.0,Hospital
2114,2021,February,Dione Coutinho,West 1,diet,160714.0,Others_Individual
2115,2021,February,Dione Coutinho,West 1,diet,6250.0,Others_Individual
2116,2021,February,Dione Coutinho,West 1,diet,2679.0,Others_Individual
2117,2021,February,Savan Chaudhari,Amazon,Others,17839.0,Others_Individual
2118,2021,February,Shyamraj Group,East,Enterprise,507857.0,Others_Others Corporate
2119,2021,February,Shyamraj Group,East,Enterprise,0.0,Others_Others Corporate
2120,2021,February,Shyamraj Group,East,Enterprise,0.0,Others_Others Corporate
2121,2021,February,Shyamraj Group,East,Enterprise,0.0,Others_Others Corporate
2122,2021,February,Shyamraj Group,East,Enterprise,5932.0,Others_Others Corporate
2123,2021,February,The Cloud 9 Fitness Club,West 1,Fitness/Sports,152679.0,Fitness
2124,2021,February,The Cloud 9 Fitness Club,West 1,Fitness/Sports,5000.0,Fitness
2125,2021,February,The Cloud 9 Fitness Club,West 1,Fitness/Sports,3036.0,Fitness
2126,2021,February,Dr. M Sravanthi,Amazon,Others,1160.0,Clinic
2127,2021,February,Vipul Vyas,Amazon,Others,17839.0,Others_etc
2128,2021,February,Shrey Singh,Amazon,Others,0.0,Others_Individual
2129,2021,February,Artaxerxes Fitness and Lifestyle Pvt. Ltd.,West 1,Fitness/Sports,348214.0,Fitness
2130,2021,February,Artaxerxes Fitness and Lifestyle Pvt. Ltd.,West 1,Fitness/Sports,1250.0,Fitness
2131,2021,February,Athletes Fitness Pvt Ltd,South,Fitness/Sports,389911.0,Fitness
2132,2021,February,Athletes Fitness Pvt Ltd,South,Fitness/Sports,0.0,Fitness
2133,2021,February,Athletes Fitness Pvt Ltd,South,Fitness/Sports,0.0,Fitness
2134,2021,February,Gagan Singh,Amazon,Others,17839.0,Others_etc
2135,2021,February,HKK GOLD FITNESS (OPC) PRIVATE LIMITED,North,Fitness/Sports,12964.0,Fitness
2136,2021,February,GLOBAL SURGICALS,South,Enterprise,357143.0,Others_Others Corporate
2137,2021,February,GLOBAL SURGICALS,South,Enterprise,0.0,Others_Others Corporate
2138,2021,February,BIO UNIQUE DIAGNOSTICS AND INSTRUMENTATIONS,South,Enterprise,334650.0,Others_Others Corporate
2139,2021,February,BIO UNIQUE DIAGNOSTICS AND INSTRUMENTATIONS,South,Enterprise,4635.0,Others_Others Corporate
2140,2021,February,Sparsh Technology,South,Enterprise,321429.0,Others_Others Corporate
2141,2021,February,Sparsh Technology,South,Enterprise,0.0,Others_Others Corporate
2142,2021,February,Aadvit Groups,South,Fitness/Sports,300000.0,Fitness
2143,2021,February,Aadvit Groups,South,Fitness/Sports,0.0,Fitness
2144,2021,February,Sunita Gupta,Amazon,Others,1160.0,Others_Individual
2145,2021,February,WING COMMANDER M ARIFUR RAHIM (RETD),Amazon,Others,1160.0,Military
2146,2021,February,Singarayar Arockiam,Amazon,Others,0.0,Others_etc
2147,2021,February,Sekhar Sheshadri,Amazon,Others,17839.0,Others_etc
2148,2021,February,Denzil e Mathews,Amazon,Others,17839.0,Others_etc
2149,2021,March,Shrey Singh,Amazon,Others,17839.0,Others_Individual
2150,2021,March,Divesh Agrawal,Amazon,Others,17839.0,Others_Individual
2151,2021,March,Lupin Limited,South,Pharmacy,383929.0,Private Enterprise
2152,2021,March,Lupin Limited,South,Pharmacy,0.0,Private Enterprise
2153,2021,March,Hope Healthcare,West 2,Enterprise,320850.0,Others_Others Corporate
